0.0,2.4125666995501355e-05,-0.0037790833040341294,-3.111312691476105e-05,0.0005282901930183456,1.3058570749204745e-06,0.000468166369599692,-7.348890076829298e-06,0.0006850319221117511,1.1394790733108523e-05,1.527650383933933e-05,0.00010756512618121259,0.009163861243774689,0.00039030515426301975,0.012311608879504493,0.0006261376331326609,0.007582457694919664,0.0008383644590872709,0.007312543994234163,0.001062608723442892,0.010775282610502625,0.0012119024891382038,0.002741301279136064
0.0,1.3365193914604873e-05,-0.0026091834141723285,-2.3023896845151606e-05,0.0006040497338201927,-1.0201013000387302e-05,-0.00024939651162437723,1.373162047213863e-06,0.0005409044477640875,7.916630523202014e-06,0.0004174960659546466,0.00013345159018049246,0.00717733428556299,0.0004042973896255336,0.011600822573420128,0.0006306364898207162,0.007386157086706228,0.0008177949919286454,0.010079163707899519,0.0010687022434483912,0.006914773191295503,0.0012143625913643564,0.0058802282110625255
0.0,-1.949932513613754e-05,0.0017089365971738298,-8.603953971053403e-06,-0.0015370727290887113,-2.0318721627884544e-05,0.0013511411990859137,4.3287820105341844e-06,0.0003420307537850203,1.1297698086330597e-05,0.00017963813210511895,0.00016080014262691286,0.010840190793755056,0.00040442196675561666,0.009911979439025267,0.0006301029203981796,0.005098033924919465,0.0008185801785948289,0.01183009153771369,0.0010596459582862354,0.006751838606860034,0.001209253681076847,0.005690951331324377
0.0,-2.801245616214406e-05,0.002241490851638338,-8.859896210949237e-07,-0.0011082413296477234,-2.8445096089086228e-05,0.0006525738004262717,9.067994813763427e-06,0.0007383960307437981,8.755462905896952e-06,0.000476615033749096,0.00017991606227709973,0.008780218898970765,0.0004281218513186129,0.009236280045883656,0.0006068077382265097,0.008900347529719629,0.0008273628922367617,0.0072229502834755994,0.0010502268803306348,0.00846319212354577,0.001203439219395536,0.005308974215310178
0.0,-1.5883346947707922e-05,0.00012493856754519249,-3.854052457402028e-06,0.0004768473449236956,-2.4545627580446676e-05,-0.0006308951073699398,2.130604930285942e-06,0.0015386312434353083,2.171601340921585e-05,0.0002615937651918818,0.00019174821835082963,0.012195290073168816,0.00042818013292451017,0.005390136439961133,0.0006066574244179296,0.008908972128637924,0.0008377215517235459,0.008586063402574574,0.0010258852513520876,0.008941705515239828,0.001215024832385483,0.005861563446948999
0.0,-1.2787903108138045e-05,0.0004610794414468424,-1.3135219217509526e-05,-0.00016810623961157652,-1.0359177088569427e-05,-0.0011557353277991372,-8.964891697712189e-06,0.0025859759733423576,2.3779911982360277e-05,0.0003653641327302016,0.00020878448947446142,0.010706369404993624,0.0004269747759785915,0.006737280833983588,0.0006079822455192061,0.009095142646941523,0.0008347017689527128,0.008560748131224224,0.0010110825516903672,0.005095876584270317,0.0012565636091125356,0.013427712374079515
0.0,-7.307237978950467e-07,-0.0019076521396246189,-1.3549885269346993e-05,0.0009985613080034964,-9.733934666184221e-06,0.0005051308961443467,-1.6872202038719502e-05,-0.0010862703068021484,2.7042265729105972e-05,0.0009581772656268359,0.00021701307216909408,0.008306853238120995,0.0004220596670032575,0.00899629384745288,0.0006121998379303584,0.006860565974328718,0.0008367535584574438,0.008218859012636325,0.0009997809400216896,0.008507019284299745,0.001232757819547221,0.00894530114513525
0.0,-1.4721117762826338e-05,0.0013089568614226043,-1.9381891714509557e-05,-0.0013195227777075805,-5.109174296569757e-07,3.7806391577765666e-05,-1.41737598165527e-05,0.0014861817547454023,2.2264168372973006e-05,0.000584822060573875,0.00020559250797432395,0.009136174043350471,0.0004189452796399867,0.007678443321656169,0.0006317012999760815,0.0091868412648173,0.0008108857002179058,0.006604036208127993,0.0010074943118664461,0.008281834195510708,0.0012188026924220747,0.00862949014663468
0.0,1.6657383969024877e-06,-0.0026481900498192246,-1.2939494677640973e-05,0.001679133808861591,-1.4916959151808627e-05,-0.00013136107139659564,1.1058994587917713e-06,0.0004806842650996053,1.9043024093658662e-05,0.00023615224209882569,0.00018210083941169375,0.01201216004077129,0.000415250924017093,0.007653065202314625,0.0006456020266029588,0.008300827346417662,0.0007952516659960811,0.006070317822917955,0.001010224781048704,0.008920325677271513,0.0012009614372863805,0.007200647723807032
0.0,-2.099613069950857e-05,0.0014318762277935751,-1.1666370681703987e-05,-0.0006552758214573895,-1.6918975212691826e-05,-0.0003865477659026581,1.5905974323092568e-05,0.0016337707013269974,1.9695054472697464e-06,0.00031175651290291843,0.0001565100153732435,0.007983768092021743,0.0004274558562191076,0.011891923868946575,0.0006384631427390092,0.006350232389962735,0.0007979137680363365,0.006587769684097186,0.00100086262744564,0.009597792683636927,0.0011922481416650223,0.0061433510633420365
0.0,-2.634520270423344e-05,0.001573707699410292,-7.087754130954858e-06,-0.0011952406472387604,-1.805833038294191e-05,0.002664760037092855,1.271833871153822e-05,-0.001081469236662631,1.163001451526147e-05,0.00015245507990381535,0.00011966938154403849,0.009931629987930344,0.00042828910127527017,0.012249295618826216,0.0006408745794537015,0.004719889345919701,0.0007975480849739954,0.00863110984340909,0.000988550448684053,0.0069578062822852164,0.0012116591528561686,0.010138048237692128
0.0,-1.4802208438927024e-05,0.0004806854379493812,-1.8080303608207985e-05,-0.0006569915918689869,-6.696777577495198e-06,0.0008615869261431744,1.324640664478152e-05,0.000882922128082306,3.310748942329893e-06,-0.00013772158393756965,9.676213115755664e-05,0.009969891330051951,0.0004242127531425845,0.012374386496342666,0.0006391964265911808,0.006374754100551148,0.0007979183386459756,0.007029282290282806,0.0009824557600110206,0.006937538782932793,0.0012076201885611747,0.01062150663042914
0.0,9.495635058806004e-06,-0.0034469473143296306,-2.598641130913197e-05,0.001960979269644819,-7.168308096930521e-07,-0.0007575824443234804,1.1694972865513223e-05,0.00034981207314212876,-1.0485714646115225e-05,8.088735393477668e-06,9.395814081793881e-05,0.009038337212269956,0.00040243573947914977,0.012429444900338546,0.0006409479297718688,0.007389989119024718,0.0008043453113620346,0.005245850031752986,0.0009756585361532603,0.010272687296073507,0.0011747322795844213,0.005631006746457471
0.0,-6.1693294806595225e-06,-0.0012692058502280978,-2.4651092866657017e-05,0.00017147709544219718,9.425467230018942e-06,0.0018796429002511524,-4.27989723353485e-06,-0.0017779956825438893,-1.297494398949701e-05,0.0001622771718193,0.00010101802756168158,0.009143220896681587,0.00036726658511458893,0.011712811842651136,0.0006521895787536741,0.009314155459649342,0.0007978163282866662,0.005000122257997557,0.0009736173391365401,0.007030986809177882,0.0011871845460065032,0.010032193735409391
0.0,-2.7482409429057737e-05,0.0017177092428563164,-2.0566597701577972e-05,-0.001111703369946028,1.3799841389873567e-05,0.001991498107507135,-1.2243167043494784e-05,-0.0020773156271263727,-1.5396551676363994e-05,0.0004074580422176136,0.00011024454379909398,0.0071443695724828565,0.0003375269298418974,0.012296346773983535,0.0006469018061202635,0.009070583121156483,0.0008111882778452569,0.005966027024475383,0.000963110860646402,0.00727908797016975,0.001174208057743918,0.00876507168283543
0.0,-1.849612688153793e-05,-0.0015800772715194762,-1.1434122193160988e-05,0.0026653159105761684,2.9160558142016937e-06,-0.0008695196478357156,-8.12355471283125e-06,-0.0011353760262955816,-7.503582890072093e-06,0.00048510784860279245,0.00010441306422557443,0.005598328664194451,0.00032634103657421264,0.012078448390901386,0.0006238300219828775,0.01096296689793916,0.0008270551544645352,0.004826829185502205,0.0009592557567764744,0.007484325515309735,0.001155554864791878,0.007613749497388566
0.0,-4.736559285926518e-05,0.002219357267569318,-2.6044734424548468e-06,0.0012521098799134019,3.0043997778357267e-06,-0.0019464132457114093,-1.0108192364132617e-05,0.0028017163486242207,1.322983942750948e-05,-0.0002264440400815368,8.778222531657157e-05,0.008429512304194444,0.0003149567126428085,0.0094810762459374,0.0006045527125319064,0.012527234782046311,0.0008339165793771919,0.005644245756839985,0.0009619892135517259,0.005162880134888767,0.0011447983534148367,0.008840237982642643
0.0,-6.854732309067748e-05,0.004079424024300075,1.3239511217638435e-05,0.0010783174843584063,-1.183160717490409e-05,-0.0007437691226584761,-6.156733102238265e-06,0.0004441525422666699,2.1524832490129047e-05,0.00023827745346390053,8.112885275593756e-05,0.005701851198251749,0.00030718592873411595,0.009793910063777882,0.0005801698626647107,0.011930705368569217,0.0008418424839175846,0.007945766059942757,0.000967988456910563,0.004847180557013752,0.0011089669337662038,0.005616714897006343
0.0,-7.87657981224818e-05,0.005802998350895488,1.5018696121933108e-05,7.276126874118058e-05,-1.4655507354464277e-05,-0.0007248113077135207,2.158062294872206e-06,0.0010429317442174255,7.454186079346555e-06,0.0002746001536121185,9.073208695752627e-05,0.0036801669484187163,0.00028893414314106424,0.012473232268836195,0.0005601282620950256,0.010449802279801482,0.0008374689833922307,0.00886217803762269,0.0009861677852609017,0.0037573518301389397,0.0010714933180940123,0.0035555678223269053
0.0,-5.462873062091439e-05,0.0026772349273607643,4.855510583114515e-06,0.0011505685823624638,-8.885674748053094e-06,-0.0005486288011870366,1.9397408605108263e-06,0.0007224686452494171,5.8477912354219e-06,-2.5293351831847425e-05,8.732140283587724e-05,0.007184349378854588,0.0002649413820815941,0.00874096359682728,0.0005587685971559782,0.011044401499263353,0.0008186318628908376,0.01116765135829204,0.00100667217242978,0.002680578515311772,0.0010318822939773078,0.0005842385142654943
0.0,-2.7277083864332708e-05,0.00026422076288173555,-1.4399273953662912e-05,0.0011776925386576959,5.486446245944477e-06,-0.0005301934385423936,-1.4065719527155448e-06,0.00020595627180424906,-1.4433584580702276e-06,0.00023011370295390716,8.020803340583405e-05,0.004982916522729536,0.0002645360821199506,0.008137255437046576,0.0005333683553055082,0.013670996303893844,0.0008121323277407536,0.009437592099143433,0.0010205402319210996,0.004232763702704817,0.0009922172865408797,-0.00364931173052809
0.0,-5.569206782197877e-06,-0.0018236253282602765,-2.783324256574293e-05,0.0008079091665217992,1.5901668875725084e-05,0.0013939519213999854,-7.018443949688849e-06,-0.0014709622606566112,-1.7201525954076947e-06,0.00016735841149968341,7.580247741838354e-05,0.005857161728394811,0.00025378115957990085,0.009763406835517458,0.0005066276926755882,0.010779110991025825,0.0008223526386002626,0.010556664907308007,0.0010109473416716464,0.004953162617041661,0.0009909507072319104,-0.0041416459837304905
0.0,2.3597057008639384e-06,-0.00204214795536806,-3.449428075828013e-05,0.00031488508793169924,1.6165420418477072e-05,0.0014194545599020615,1.678106316926354e-07,-0.0016141217305482515,-7.450491665049969e-06,0.0002810862172580242,6.554883609259497e-05,0.004707844576056625,0.00024741944109667137,0.008104445682800233,0.0004965123057349321,0.012098473478496826,0.0008126646687561532,0.01375863259062451,0.0009959464488211636,-0.0004322751769972636,0.0010500385906843217,0.004917362104750684
0.0,2.038554643336911e-06,-0.0023458629842652875,-2.9294159735262047e-05,0.0006438108831803116,4.974695278436708e-06,0.0012932929365078668,1.370883289396411e-05,-0.0005318259773946409,-1.025169009002192e-05,-0.00010939350295435923,5.967765373633025e-05,0.006270944211816133,0.00023339797265623072,0.00855351288434147,0.0004801547028659073,0.010899024904647227,0.000817431052664727,0.012017248259839186,0.0009783464327654623,0.004279933912478092,0.0010469742558312642,0.001376972197154758
0.0,-1.5937919387268743e-05,-0.0001304856940679982,-1.812498787569216e-05,-6.399696284645399e-05,-8.764211445630601e-06,0.001385628125260047,2.3218022014376155e-05,-0.0003626307653353734,-6.1522533475112765e-06,7.105381913746949e-06,4.973530536156622e-05,0.004315779627965919,0.00022688081357312667,0.007889434440047572,0.00047632884345451314,0.015130318543655812,0.0007926731766890666,0.0076048524945022365,0.0009755717913266943,0.005640147638895595,0.001066390149438624,0.0031669942735316143
0.0,-3.452332999991115e-05,0.0023557629021298053,-9.789972748918734e-06,-0.001100384026037487,-1.4031466873962604e-05,0.0016333311738139882,2.0093426531432782e-05,0.0001434285771645761,8.929173639274778e-06,-0.0001881485629690744,4.720099737693891e-05,0.005709877532686576,0.00019569515176644987,0.0070505464127822584,0.0004956838339963835,0.012564169804401669,0.0007669053662452814,0.010381397356669835,0.0009594548708444879,0.006473478830411222,0.0010961338394790531,0.004439862953349692
0.0,-2.8152883689991e-05,0.0009656915973730751,-8.957265994296516e-06,0.00023990010362322705,-1.4402824624587422e-05,6.291772261804999e-06,1.5245825134236027e-05,0.0013348847082750167,1.015657938706844e-05,0.00015442565253683322,5.1009551370060495e-05,0.00026358026952873377,0.00018667189228260565,0.01223777192370098,0.0004904406350957862,0.011261759223289255,0.0007426245014706793,0.008920658985791346,0.0009489687982009792,0.00639184364997695,0.0011392406384620273,0.009048891014133021
0.0,-1.8608664656561443e-05,-0.0007251663651908093,-1.075782385537663e-05,0.001349112376437994,-8.802210948644853e-06,-0.0001701921479798453,-2.1967151737484954e-06,0.0005165333973366016,2.7807497835883997e-05,0.00016214359869392263,3.587510661905309e-05,0.0013019372568154387,0.00018297420595852698,0.011345011195861522,0.00048561154344009923,0.010154639448823109,0.0007237993270900577,0.008773459933139372,0.0009337906981885074,0.00975488678628252,0.0011564584909086123,0.007815495348725405
0.0,-2.9516655124647547e-05,0.0019679625290285794,-1.6332280386425516e-05,-0.0005380615779842744,2.943501971402981e-06,-0.0007688583098311436,-1.3105947372638018e-05,0.0021789482075822556,2.3303851240384957e-05,-0.00012108335887123527,2.0603144888178e-05,0.003091093793433891,0.00019142399158583685,0.00842788742815403,0.00047441553950667317,0.012717064959796732,0.0006954634179269167,0.0074780162353747055,0.0009259586019651773,0.009768793804312418,0.0011946418778359647,0.01151861466950486
0.0,-1.3064212993246711e-05,-0.0019809496740024824,-8.871558621702088e-06,0.002279075441682967,-1.0502712950935375e-05,-0.0002826948647218871,-7.058375265823189e-06,-0.0006158099055160084,-7.368673580889992e-06,3.3004497864404526e-05,2.6902903799819525e-05,0.0038687544883469404,0.0001946915473235135,0.009917616159319879,0.00044875317928851777,0.010000919742034022,0.0006849907982279386,0.0074482975784189625,0.000911709924103141,0.0119796386380214,0.0012182466098782359,0.012067610443757518
0.0,-3.743424051823924e-05,0.0028014561568087846,-8.963039100610247e-06,-0.0008226080341686129,-7.71165167127201e-06,6.12312098262894e-05,-5.27880771816601e-06,-0.0003695098462421315,-3.976158105008239e-05,6.058032128209582e-05,3.437696880618582e-05,0.003970816642801047,0.00019947857633821492,0.009246632574254694,0.0004301082397879613,0.008674977106083023,0.0006623342264843753,0.01003813491028911,0.0009031491146191843,0.011027653973831793,0.0012521626838555636,0.015270589739792803
0.0,-3.1838606873724196e-05,0.0015615962307658263,-6.9172795755293125e-06,-0.0003918479370264615,-7.929630033903249e-06,0.0018331383549041109,-1.7278123353574242e-05,-0.002979344702050711,-3.394650832195503e-05,4.897856576255385e-05,2.8800540593489202e-05,0.0072017559747099376,0.00020732329463081454,0.00637417860054813,0.00041070615097360893,0.008773483062020564,0.000633222139785291,0.010334803870536825,0.0009073889304648437,0.011361601254300644,0.0012625609550967508,0.016025926552735343
0.0,-1.5136651242029288e-05,-0.00028417223018515535,-1.6473728672600923e-05,0.0006726919455900851,8.739144477947659e-07,-0.0007537939594168574,-2.429840082601651e-05,-6.158361558160537e-05,-2.86433675199791e-05,-3.1538281994538365e-06,3.342469681667053e-05,0.005549519414246839,0.000219191091200086,0.007451208243144966,0.0003787109216110915,0.008195364202186205,0.000612582818732535,0.008679218282110714,0.0009150232600111019,0.01519752821843558,0.001240255731695765,0.011423183715968229
0.0,-1.8360477751968975e-06,-0.0024267728206617146,-1.756780384925121e-05,0.0021975693391412003,-5.57488348221046e-07,-0.0019331883067379406,-3.0484784381479824e-05,0.00037279414019325416,-8.478093958583744e-06,0.0001608583502259491,4.4087140777009035e-05,0.0048029736284818875,0.00021260706436434246,0.006546530457237896,0.00036794442026790656,0.006208573076274578,0.0005829199196985227,0.012235022825349358,0.000917444961672785,0.014037674474076629,0.0012528796853110897,0.012741904728250188
0.0,-2.3439227786025275e-05,0.0008864034947332174,-9.1365719851284e-06,7.712947424567376e-05,-7.211840089975257e-06,-0.0003622562846818802,-3.17890895624291e-05,0.00033875467556854525,9.140543904621302e-06,0.0002219250546412344,6.440695101062262e-05,0.004337383532825756,0.00019908451535046123,0.006975010240811663,0.00035347821218271883,0.004676807268422454,0.0005581187102895841,0.013592230120380005,0.0009186269047412884,0.012401143078798058,0.001275095179421122,0.016166421130949044
0.0,-3.817892987436573e-05,0.0030368227249941366,3.0751601875552745e-07,-0.0008452655790053057,-2.3450159828632555e-05,-0.000396403443914433,-1.5882438330324963e-05,0.0009171052041928839,1.1468019017799682e-05,0.00043557123661466937,8.433299924092176e-05,0.002186920966444641,0.0001932980172280675,0.006411016616177305,0.00032589552998444363,0.005613219466270911,0.000551252830661967,0.011777895921308167,0.0009125177682142745,0.016600617267519935,0.0012605509818225606,0.011897563867489221
0.0,-2.6790850371912233e-05,0.001033496933195928,3.850854312021646e-06,0.0004485391556851299,-3.810950352539911e-05,-0.0009147154518170861,1.44793240560271e-06,0.0018548795797030525,1.7924658445239606e-05,0.00012863036172004166,9.356100106736668e-05,0.005063625669802744,0.00018126328186986797,0.0018290238659593294,0.0003096092417413803,0.008325981311576209,0.0005388181978964242,0.011309886688369963,0.0009020242510606531,0.016325373845961843,0.0012845748104758964,0.01454292612736205
0.0,-2.2516812237366957e-05,0.002027674224414016,-6.070982483525496e-06,-0.0012878686898849549,-3.3195973664945195e-05,-0.000689721217238598,8.370335122376509e-06,0.0035299309352647434,1.8537586947937247e-05,-0.00013176470620635366,0.00010417660887411667,0.005734271230974573,0.00016975927656156503,0.0013036650992994062,0.00028608355881412303,0.008228245026255628,0.0005371424476072077,0.011784941697869724,0.0008838673621058509,0.014950605190719595,0.0013228366333965568,0.019418913741344825
0.0,6.438673421786882e-06,-0.0015053963154093254,-1.6933487376792467e-05,-0.0005417013433503613,-3.030019944195516e-05,0.0014571637224186735,5.818437296361563e-06,-0.0006950358944757524,2.28295580685072e-05,0.0006397625363341915,0.0001063828023402591,0.0017787769067611145,0.00016604326098238172,0.0029123857232915473,0.00025939884383161796,0.006711520563674927,0.0005414140609234867,0.012920097448732864,0.0008651450879275399,0.016568560422824872,0.0013306222900591402,0.018742105374126877
0.0,2.348786274918299e-05,-0.0018330690976603719,-3.815019635857447e-05,-0.002245357135526017,-8.938347016443267e-06,0.001883813607140877,-8.457758224261866e-08,0.0012006889881885888,2.4269571282788146e-05,0.00023229165856316277,9.75832164809977e-05,0.0030411254174642598,0.00015307249922453004,0.002266701827032957,0.0002533279917006639,0.0074322883129929705,0.0005186844053514242,0.01270270087122607,0.0008671741385085276,0.015164793354006447,0.0013394550332488625,0.02126519777512573
0.0,5.854964899763934e-05,-0.007205416369285281,-4.65094330588326e-05,0.0007321112930211349,-9.535840903970245e-06,0.0010540135768154855,6.746126310784037e-06,0.0004260766044903152,1.9619751149167416e-05,4.980355501683001e-05,8.049442071183339e-05,0.004955595809925947,0.0001370469940719187,0.0008122115017799288,0.00025554985099775706,0.007457305669621928,0.000493442610891199,0.012603812099588541,0.0008750090875885878,0.017149543120832573,0.0013083992823544653,0.017243643066360052
0.0,4.0987410754803156e-05,-0.0043325089890208,-4.334662117024222e-05,-0.0007463474298202423,-1.2944270256322387e-05,0.0010540178892362248,1.7773986982926673e-05,0.00042589088376746297,-9.867521994652226e-07,0.0002571950649806124,6.388685039737978e-05,0.0011634031188410157,0.0001326328289807093,0.0037744970208203553,0.0002453357049969178,0.007277797801567714,0.000475420623120385,0.011567654551237752,0.0008811059809305942,0.01879383216983972,0.0012803349204526266,0.01410488337002957
0.0,6.771877371079895e-06,-0.0005682888898060802,-2.6310320285148308e-05,-0.0026024129273542773,-2.0140888254824983e-05,0.004123384248930947,1.5423670189256475e-05,-0.0013684984500071137,2.096359913857308e-06,-7.790425409519556e-05,3.546712407824499e-05,0.0037965605367576358,0.0001160272263230252,0.004607062154449529,0.0002447210302840675,0.004201496759149139,0.0004640063108232233,0.014289238922640874,0.0008737961478885863,0.01693827865659422,0.0012880271509804803,0.016418227373685947
0.0,-7.392179229466894e-06,0.00044564216862704787,-1.8170218926578645e-05,-0.0014878638080872949,-2.3742745231141378e-05,0.0014090883509662569,1.8444410133738452e-05,0.00025658802237485493,-4.435734156478705e-06,-5.1236126603106656e-05,3.3608575007214153e-06,0.0012606259737623089,0.0001168780905208014,0.004993289718952329,0.00023191142443275948,0.005967852660884271,0.00045891352236931683,0.01437124836771076,0.0008628801130607275,0.015307841986648526,0.0012991720159489428,0.01921807891772666
0.0,-5.458660152917139e-06,-0.0015088485705886646,-1.31258923935509e-05,0.0012586832551398934,-2.0446727714581303e-05,-0.0011763921946766045,9.224405475098347e-06,0.0018521069911691535,-2.9970232787087775e-06,-0.0004231036276704005,-1.8152065275575423e-05,0.00266602704433762,0.00010084949727919536,0.005734329769812198,0.00021642874308253955,0.005173271394758063,0.00047327426798756295,0.012545265564496595,0.00084442793522363,0.019303445577188928,0.001274434825224281,0.014834740360317912
0.0,-2.865265167189433e-05,0.0010678931747677086,-7.3729454304905126e-06,0.0003477092210708764,-8.391861549636627e-06,-0.0003424372290348688,-1.443793608795674e-05,0.0005949729950410196,-1.5700306173022292e-06,-0.00016386301107262837,-2.8062806479188037e-05,0.0014018452719824414,7.72304865605112e-05,0.004199350447608357,0.00022015517804970623,0.00928314207401292,0.0004619316939700109,0.011434097554647617,0.0008356152031088026,0.015475706339286585,0.0012986940487636068,0.02111646048908955
0.0,-4.7495453796461195e-05,0.0030915733695060484,-2.397841595134209e-06,-0.00014138519192435074,5.568553255340909e-07,0.0001328698696455603,-3.1971621558864886e-05,-0.0011666284738403936,-1.3478271496738467e-05,0.00014301499631266676,-1.4322518249836111e-05,0.0003793561551933972,3.2912270499665174e-05,0.005098394341999782,0.00022511739171565163,0.0073118670323480284,0.00047097622578846265,0.012924722927757494,0.0008163065287637688,0.017322172730232916,0.0012780253638322945,0.018002137320618013
0.0,-4.2255041220419264e-05,0.001131035820170906,-4.630217551166617e-08,0.0021937800541416055,2.2675145247105006e-06,-0.0019090688975550308,-3.492126991788471e-05,-0.0009489409433915458,-3.004785279897767e-05,0.00040336578299164026,-6.005754753206551e-06,-0.0024812832540494108,8.244600493825047e-06,0.006424758642393167,0.00021700846718974135,0.010175260506257713,0.000469452373385485,0.009972418467050296,0.0008133591378959132,0.01630061171095674,0.0012668085212667775,0.019487612035988637
0.0,-5.041578295878921e-05,0.0017876030436451654,2.840899477561889e-06,0.0022400231853539404,6.590988726921366e-06,-0.0020817844643097353,-4.1708625580645765e-05,-4.014483254079055e-05,-1.5179712700949241e-05,-8.511780843381022e-05,-2.4509153347208137e-05,0.0015821805989972033,-1.0768897494828021e-05,0.002192240210824826,0.0002128747327194977,0.01155325817124446,0.00047227590928875847,0.010971405809143837,0.000806299189420334,0.016312617243570627,0.0012375454145169302,0.01727731305048624
0.0,-6.681284240022806e-05,0.004280418079239068,6.783550003954865e-06,0.000977054778709095,4.287251515973977e-06,-0.0019679457856849178,-3.539275807273152e-05,0.0006169448090887346,-9.718399279884779e-06,2.6350110956563548e-05,-4.322564063746953e-05,-0.0014141097656972113,-3.6901617195868215e-06,0.003472346803988069,0.00018377777472421033,0.012445555750139992,0.0004815813866088308,0.010826961169747547,0.0008032310198874332,0.015291364420221222,0.001209879603310698,0.016569052031662274
0.0,-6.0478128344761454e-05,0.0025888073615166385,1.2691581147636616e-05,0.0020891906655214655,-9.398847082557661e-06,-0.001088611661419738,-1.8686295804907106e-05,-0.0005753783908983009,-7.139885198279278e-06,5.668555386769195e-06,-5.226984433333939e-05,-0.0020567663377145887,-8.65285312773394e-06,0.006354177763977115,0.00016185490985847953,0.008726879576921203,0.0004894872307099245,0.013499599188622601,0.0008013450301694673,0.013557323100221525,0.0011793731282661855,0.015815588258723014
0.0,-6.408721647125932e-05,0.004832601489915977,4.179096582663297e-06,-0.00016397403231205697,-6.863069105175798e-06,-0.0011751473549652303,-1.985765086164688e-06,0.0016412905010369356,-8.968552041766339e-06,-0.0003672274886489436,-6.093866720625655e-05,-0.001035076216453308,-1.767168256124813e-05,0.004180401153770648,0.0001617593775560728,0.009145200099366127,0.0004722800652483926,0.016466660277954466,0.0008127356679704486,0.010566061295330042,0.00114118487199566,0.01495959436717962
0.0,-3.1523737004357164e-05,0.00035626731187425175,-4.312407854353919e-06,0.0012235052658891097,-1.0158342006802878e-05,0.0005994059391673018,9.627289422488711e-06,-0.0006627107124580183,-7.29550204712507e-06,-0.00024315243116730513,-6.20417844418739e-05,-0.0010321399306567483,-2.220845699787041e-05,0.00369228332377547,0.00015070395140539188,0.010656253303035605,0.0004617584693680076,0.013691208191658784,0.0008290183770164777,0.013377959617911533,0.0010628439975381224,0.007290123417213318
0.0,-1.3668402114325987e-05,5.899998842781264e-05,-2.39028121360185e-05,-0.0005015379316731508,3.4223624436487763e-06,0.0014051518126535236,1.4297667098745136e-05,-0.00023555181873554287,-1.136383118870073e-05,-0.0002589871475840284,-5.0706945997954713e-05,-0.001746682584772126,-3.2741490464001935e-05,0.004291477080032008,0.00014313517485856376,0.010430061462785814,0.0004575465189145005,0.01320155802038961,0.0008294321630555209,0.014028778806827407,0.0010201796765164617,0.004076263186373352
0.0,1.5094105939646974e-05,-0.003100865687977103,-3.769749472504786e-05,0.00010444695404960731,9.730835180212811e-06,0.002231293220697568,1.5358875884881457e-05,-0.001819941942450818,-6.047125653854247e-06,-4.066082866994221e-05,-4.184400666956824e-05,-0.001817237217679014,-4.403649816092474e-05,0.0026644281539021397,0.00014547437619567757,0.00993543030872482,0.00045399232150960373,0.017057829642845256,0.000809791467355155,0.00921335701684636,0.0010420836548707755,0.009991098469288917
0.0,2.7736417505781263e-05,-0.004509043310298633,-4.352292183527792e-05,0.00028823706835640636,1.2525780745087677e-05,0.0023496909161458213,1.8233146402710047e-05,-0.001001027879703084,-2.8242065520202064e-06,-0.00011609873479470297,-3.299341702021542e-05,-0.0024228082723473125,-4.124044057263002e-05,0.004295697279671321,0.00012406135742104091,0.00945317879673829,0.000471251664833065,0.015006777403492592,0.000782529527189962,0.010401731469697233,0.001040280367833113,0.010520831143808905
0.0,1.5219575197632803e-05,-0.0027688778028930336,-3.751200716596529e-05,-0.00025329032113043234,6.4035432934961224e-06,0.0019610657965507196,2.2467509189514375e-05,-0.00045678306689043535,6.0401969693195725e-06,-0.00011139281006540306,-3.566527337509983e-05,-0.0021602329677751515,-3.185792619094702e-05,0.0015731751528718348,0.00011599213922130999,0.012696381957195683,0.00047343515179165154,0.012304556879212647,0.0007591652150610764,0.011969143162652083,0.0010344827093926212,0.010167133843058961
0.0,-6.669444397519418e-06,-0.0007908054534893544,-2.132525259425774e-05,-0.00022633909172269898,-7.072778961634144e-06,0.001765815896591169,2.6899307793849853e-05,-3.849787887845381e-05,1.0894241160725496e-05,-0.00034376345081179644,-2.9601901952605343e-05,0.00045584011748564036,-3.954088384124424e-05,-0.0006381488748146095,0.00013130454435993953,0.012924804532770619,0.00045819669499508835,0.012650007675922349,0.000739388479056958,0.010695060733805354,0.001045464475052729,0.013121900620151474
0.0,-3.174925416743795e-05,0.001871987579663578,-7.2728348213777674e-06,-0.0004935842088809258,-1.562553587319019e-05,0.0006013318256490031,2.908837376661541e-05,0.0013676023661710903,-1.765574978961454e-06,-0.00016383629225829514,-1.0240576837136171e-05,-0.0028787541613668997,-4.061327513702039e-05,0.004004933381315613,0.00013820841001824246,0.010304556812552271,0.0004430586478640128,0.011668091429431846,0.0007249405383310091,0.011280964127462358,0.0010388020035484416,0.013524471865854457
0.0,-4.0375508639552256e-05,0.0018541205097230042,2.7257754217978833e-06,0.0005165926290338458,-1.7106017328846462e-05,0.0008616075704132038,1.0955544982810447e-05,-0.0008962124924322879,1.2136754345791088e-05,0.00021915663017820457,-1.5204979273297139e-05,-0.003352874682462408,-3.1208998314490885e-05,0.0037860652462494903,0.00015508315852287628,0.008933932048229001,0.00041773306111430404,0.012273269228340085,0.0007140146497638559,0.012576813714457378,0.001017733469692907,0.011332554177363785
