‘ª’èŒ‹‰Ê‚Í‰º•”‚É‚ ‚è‚Ü‚·
var_list,"['var_list', 'var_qty', 'dt', 'fs', 'simu_time', 'qty_x', 'total_length', 'height', 'depth', 'young', 'density', 'fix_type', 'damping_ratio', 'f_position', 'f_wave_type', 'f_mag', 'f_freq', 'k_jig', 'jig_position', 'animation_speed', 'sampling_length', 'vec_length']"
var_qty,22
dt,5e-07
fs,200000.00000000003
simu_time,0.03
qty_x,13
total_length,0.25
height,0.005
depth,0.02
young,205000000000.0
density,7850
fix_type,
damping_ratio,0.0
f_position,-2
f_wave_type,impulse
f_mag,100
f_freq,3000
k_jig,"[328000000, 328000]"
jig_position,"[10, 11]"
animation_speed,100
sampling_length,6000
vec_length,28







0.0,-3.557546908566886e-06,-0.0006163374228744495,2.8759653209653563e-06,0.001610425993707631,3.888207781740929e-07,-0.0022642589593047167,-2.584519930833527e-05,0.0005056150993334442,5.247077345559638e-06,0.001617714700404814,1.2995138634049886e-05,6.538757223972063e-05,5.696059656239905e-05,0.0038074705028778425,0.00011221706344787118,0.001570121038954648,0.00013190252292767367,0.0008493126356904817,0.00017572420572637253,0.003918387208702448,0.00021138985570757563,-0.001485899016385096,0.00017354459231663818,-0.00184931349496275,7.393975034716264e-05,-0.008636129423268935,-8.972311370714785e-05,-0.008037475268896654
0.0,-4.078850247246387e-05,0.0044863723849483525,1.8738588542681498e-05,0.0005006757703988859,-2.4797254364360747e-06,-0.0020258087329221007,-2.88643247593632e-05,0.000480178523879425,2.4298284409633605e-06,0.0016172273215401302,2.3943078753258273e-05,0.00031408454984536223,5.945010702802691e-05,0.00151670150231856,8.43709136180019e-05,0.0015692744210072875,0.0001224327401926224,0.002320822994233777,0.00015688339267113183,0.0013523160663052335,0.00020796016259051986,0.0030723790581423283,0.00017641668435779812,-0.006397159522021622,5.4333514854869455e-05,-0.006100443586253706,-0.00010770019123671974,-0.009865436727147478
0.0,-4.343790201259402e-05,0.004285379089347453,2.1043708154963612e-05,0.001057107028375058,-5.961508563702249e-06,-0.0019764003789467357,-2.0444217448646057e-05,-0.0002215504678216426,-5.597876870751503e-06,0.002345935544273245,3.0319913457709676e-05,0.0002180790455107739,4.893508774003216e-05,0.0008836334548571179,6.186945850547867e-05,0.0013980645041093106,0.0001098751743223189,0.0022577611246905375,0.00014516727548835498,0.002700173032577008,0.0001984493601436039,0.001398618267844764,0.00017966970433482552,-0.004143751692508768,2.784591474450315e-05,-0.009108346721320123,-8.7344398576519e-05,-0.004172096313209508
0.0,-1.436258844430724e-05,0.0005213643908629951,1.9395135620836946e-06,0.0012795965671188528,6.392162131922075e-06,-0.0013586149041506172,-2.0634091914598233e-05,-0.00027435985813566795,-1.4706361031488035e-06,0.0014948894234733197,1.6747026842774305e-05,0.00016578833714589106,2.888803648282725e-05,0.0003750267227923598,5.326666144769671e-05,0.0019251854493219365,8.155907940951465e-05,0.0021255157673087705,0.0001487550510945444,0.003183730565747948,0.00018666456133800498,0.0014461289981730252,0.00016237021231697393,-0.005207170744320219,2.8280533987461162e-05,-0.007391919623366857,-0.0001209030594353229,-0.00804698105938148
0.0,4.31013067136667e-06,-0.0010343900637899835,-1.158875375346357e-05,-4.9701046086228154e-05,7.593066349476889e-06,0.0006406846816869308,-9.028682263950863e-06,-0.0008901858561583349,-2.7781101473638376e-07,0.0006909362888642006,-5.161747606966229e-06,-0.00016318468862620795,8.58364543171289e-06,0.002469928000064485,3.6220906175996276e-05,-2.679760038336792e-05,6.920427235045433e-05,0.0036372979338386933,0.00013817152925533498,0.003721366248182385,0.0001874051721257883,-0.0005827560358565191,0.00012913451491313217,-0.0035269174001642074,3.708052898305174e-05,-0.007607013486539604,-0.00015055302619871978,-0.010591002324365035
0.0,1.1655154896029782e-05,-0.0018484816987796699,-1.2194721057818e-05,-0.0002470491992508519,-8.582071548529747e-06,0.0009119900134092042,1.8996857519350466e-05,0.00040503240080359094,-1.3664456601848114e-05,-0.0022007705129013177,-2.0945728451046655e-05,0.00023858768350048024,-5.659189067949794e-06,9.210062058154453e-05,1.546133252671595e-05,0.002712175106570353,5.686877980765076e-05,0.0019904559509583675,0.00014015396236863965,0.0050492704870739365,0.00016461366610520005,-0.0018381532884806497,0.00011871763941794006,-0.0031622744000371615,2.5609547698897857e-05,-0.0069428128626146,-0.000152032235801223,-0.010394476538776983
0.0,5.90348175424019e-06,-0.00020764963567422126,-1.1972819340714455e-05,-0.0019547409972173685,-1.4065805688861762e-05,0.0027235093618174404,2.8175128559789378e-05,-0.00038753868748782957,-1.0415942228005155e-05,-0.0018919608844407733,-2.5551026362527815e-05,-0.00014893119616380424,-3.0342186298578935e-05,0.0012148594386784763,-4.812058850724238e-06,0.0008706018671702782,5.625248775852494e-05,0.005633172197415025,0.00012948692548746198,0.0012984261073741734,0.00014597935686592697,0.00019640871009592718,0.00011119078242388092,-0.003663940877147057,2.8457299304427713e-06,-0.0071946141003911305,-0.00012447810060342874,-0.0060932754306026946
0.0,2.314923933632228e-05,-0.0033411382083864878,-2.261670138074528e-05,-0.000272095983553276,3.980895211354616e-07,0.0011380504434412785,1.3490784967053974e-05,0.0008435853917752856,6.770071365838364e-06,-0.0022022423739459355,-2.706948947453724e-05,-0.00015673088161571492,-4.3719141032839825e-05,-0.0012791296063566784,-2.9717759198984716e-05,0.003803566728458032,6.072299992741802e-05,0.004013598361831626,0.00011486655124753806,0.0015916487658467124,0.00012786513896576227,0.0004013207150187192,0.00010022183855456926,-0.004716233512376064,-1.5757171977430654e-05,-0.005462424695968631,-0.0001086949166570377,-0.004700849871180104
0.0,9.149718047111463e-06,-0.0022360194142983293,-1.517947415259211e-05,0.00047260720337380705,1.2795580246046013e-06,0.0005233080330867817,7.83327809125014e-06,0.00023932321008549783,1.1069286657451542e-05,-0.00015283632165827938,-5.909684023569332e-06,-0.0004888281263302187,-6.468440276291432e-05,-0.0021498274086804007,-3.906842703061781e-05,0.00438468266026501,5.581068926001356e-05,0.0037454315076751337,9.705289687181606e-05,0.0018279522522904063,0.00012171254750752887,-0.0006622208280554471,6.992782127451002e-05,-0.003845986507340838,-1.906458277638308e-05,-0.005097712447079679,-0.00010350564950634482,-0.003918197657903692
0.0,-3.079233252933807e-05,0.0031637802350086165,3.37067733079005e-06,-0.000620862965938224,-4.666593252164853e-06,0.0008900347885035602,6.332809821352183e-06,-0.00020496271818731395,8.025378908062196e-06,0.00042614754254287725,5.894498974433987e-06,-0.00038069508658314437,-6.444891626717818e-05,-0.003378634668316037,-4.1999362438517765e-05,0.004318771347894889,3.306291188803376e-05,0.003685347775823494,9.605429514385465e-05,0.0018528870087260905,0.00010183445656518202,-0.001139503241303202,4.3406898402369856e-05,-0.004037628821126317,-1.89030375701021e-05,-0.0032493305452441735,-0.00011018058399649457,-0.005559946509869462
0.0,-3.172027444658066e-05,0.0016638384749785614,6.0954592747250574e-06,0.001982974485351828,6.139857827444109e-07,-0.0019933344932001333,-3.133450216980083e-07,0.0017145718852972342,7.028674985747249e-06,-0.0010297704396299721,-6.309360777986226e-06,-0.00012701978305224433,-3.354345518507552e-05,-0.002133439774094385,-5.617279051073889e-05,0.0012238992592632917,1.7047771760385062e-05,0.00465984239524494,8.960784490030591e-05,0.002586778717109936,7.746935567755749e-05,-0.0034430740577122915,2.6820099589434404e-05,-0.0017337294753773506,-2.940060923193784e-05,-0.003812638824795549,-9.154991165389363e-05,-0.0028398293268282406
0.0,-3.9378242555812364e-05,0.0030647568148797657,4.316602472816762e-06,0.0008627375540385795,1.0039194032134288e-05,-0.00016424973985021873,-6.951790653459887e-06,-0.0005425260853851953,3.344067376732224e-06,5.165298333662346e-05,-1.4331797387601976e-05,-8.802041348689495e-05,-1.0102800761723127e-05,-0.0007514398306209258,-5.282854753593417e-05,-0.001764081561029375,-6.2871453929277076e-06,0.00620758432871657,7.900782722127137e-05,0.0005604952472068815,5.478875328181945e-05,-0.0015528106907706242,9.710542968557885e-06,-0.0031638051380350213,-3.6684163704477366e-05,-0.0018420950238952555,-8.637349356227347e-05,-0.0030699238323045846
0.0,-2.6630539057348578e-05,0.0008800956557294255,-2.1876386455633065e-06,0.0017499452011118589,1.3200685637998671e-05,-0.0002915513919201782,2.852680644833014e-06,-0.0010979654933478884,-2.2116824895690142e-05,5.5519886494874614e-05,4.778412114252925e-06,0.00022512028185324678,-7.266904276607048e-06,-0.001573014355145894,-3.533574373208704e-05,-0.0009978848319455256,-2.079264779678569e-05,0.0030344727919245145,4.775174720869268e-05,0.002442914304680223,4.244852125090143e-05,-0.002596050031298314,-7.697216718737424e-06,-0.0019285412309241446,-4.7107506665074074e-05,-0.002128785032853472,-6.715199200373584e-05,-0.00036215408498032535
0.0,-2.392517679441453e-05,0.0011189434126469377,-6.977861182563454e-06,0.0006659687328461152,1.831507513836108e-05,0.001417333372597175,2.4401044909235863e-07,-0.002965444441947303,-2.299355496873376e-05,0.0014126928279863942,6.991096618506935e-06,0.00011641924383517626,-5.473183649096516e-06,-0.001348563705082181,-1.9524760355935456e-05,0.0002714625374153603,-2.2499182386792185e-05,-0.0007597056344714557,3.889332102984204e-06,0.0035122687076129034,3.0467863984404783e-05,-0.0016795820908757698,-2.2957076050704783e-05,-0.002862503006456973,-5.365893190284629e-05,-0.00035241131144624874,-6.474760382106522e-05,-0.000877089069204849
0.0,-1.5623044726531824e-05,-0.00036994652121871463,-8.740793523597643e-06,0.0017264819588078443,1.8858767474221817e-05,-0.0002630136916625553,-6.288087782946686e-06,-0.000995303154328938,-8.741552398553142e-06,0.0002797712420334628,-4.762753494941899e-06,-2.2057859095741417e-05,-4.089824901413779e-06,0.0006412860708847543,-1.8159371188345212e-06,-0.0012244454121963296,-2.4978015741808444e-05,-0.0004404576235035026,-3.335828154206461e-05,0.00015497683657915065,5.080942457247727e-06,0.001774612851948437,-2.959909752936037e-05,-0.003637806351035315,-6.179762810711153e-05,1.977614980501473e-05,-5.661019312028783e-05,0.00031351821163854576
0.0,-3.1304475604049576e-05,0.002045254403493599,4.04417483410612e-06,0.001180158952953295,2.3157090911816477e-06,-0.0008405700772979627,-1.3053046883258331e-06,0.0005785518199844052,2.4135093201751476e-06,-0.000913463844516442,-1.726042164549636e-05,2.628823713224919e-05,5.154518934194331e-06,0.000989919597608428,8.047934909318115e-06,-0.0004003319338427426,-2.840904319667065e-05,-0.003050690077339666,-5.428213204266225e-05,0.0005094824052164414,-4.227089972861724e-05,0.0008903100613242291,-2.4456097895170575e-05,-0.0006497455425510717,-7.133951466311333e-05,-0.0017157291031104304,-4.479117316875605e-05,0.002945103251991379
0.0,-3.959333162147859e-05,0.004019215473084209,1.120963313038416e-05,-0.00012737885024140195,-1.2829811473472409e-05,-0.00026370177269150234,9.704164976143553e-06,0.0010107199203109633,1.0992830088054752e-06,-0.0009500092832094311,-5.751106393691322e-06,-5.68084232354274e-05,4.113347007623457e-06,0.0019297476025646135,1.8137556929513557e-05,-0.0017904261616500372,-3.067876046667689e-05,-0.002319985298151712,-7.623347083376918e-05,-0.002101403866630845,-7.792255499195569e-05,0.001965994630698359,-4.506961016012992e-05,0.00044324234960982844,-5.262731080502019e-05,-0.000863594132250323,-8.235427700192536e-05,-0.0019511279326291484
0.0,-6.0474207704810136e-06,-5.540261754738993e-05,-6.6394513927954906e-06,6.779682209802801e-05,-3.3857693352909254e-06,0.00013189792182254515,3.582395503412704e-06,0.0007429015159467526,8.105779511182297e-06,-0.0005395787991695523,2.5564176349550873e-06,0.00012579265418668462,1.5937476029810327e-05,8.601078149610225e-05,1.3778392453321269e-05,-0.00029299796385261635,-2.712801073354569e-05,-0.00398596725490791,-9.842666050378316e-05,-0.0023047097756121416,-0.00010741723010522874,0.0007360055059616973,-7.308763820805066e-05,0.0031878735481379334,-3.3706176182097386e-05,-0.0011417004762607707,-0.00011109518139693104,-0.005226697050785842
0.0,2.5547453793960303e-05,-0.0039034863553417203,-2.311452037820723e-05,0.00015952763008655538,4.543000153993894e-06,0.0010590896163592853,-3.8689235406811e-07,-0.0006733939002814342,1.2362914587058232e-05,0.0013487730304609811,1.655173214164541e-05,-5.7741054088139276e-05,2.0588437095547233e-05,0.00015563791137545612,1.203383479127937e-05,-0.000989379599101772,-3.2261836750158475e-05,-0.003978608783468202,-0.00010911785469471677,-0.003093089707159373,-0.00014432809345973468,6.878646653053625e-05,-8.586418371941515e-05,0.004813691726144505,-3.924042691708398e-05,-0.0010298805753753471,-0.00010123522609011542,-0.004108639178963702
0.0,1.8328695006409023e-05,-0.0020925315486553645,-1.8072054766026193e-05,-0.0011022228282672037,-5.873850505073066e-06,0.0015775671326846265,7.73272088981243e-06,-0.00015735994668583832,7.602632829113184e-06,0.000820853417402165,2.7035888909363964e-05,6.754273311248195e-05,2.3688418000916247e-05,0.000129755338356387,1.2421353728985514e-05,-0.0024514866249145334,-4.398242627564588e-05,-0.002499336806372356,-0.000118496691960286,-0.005536544150059459,-0.00017207524326954722,0.0017975582190021845,-9.821520978945104e-05,0.003568100806107585,-5.9791883745928634e-05,0.0006469686990459882,-6.70955735125697e-05,-0.0008865829994642982
0.0,2.20080250388699e-06,4.111079488962793e-05,-5.093930152860094e-06,-0.0011579329200457318,-1.9491016959045052e-05,0.0006503922605891304,1.0420956758435803e-05,0.0013584763207519302,1.4932807113737576e-05,-0.0005739557876953971,1.1693781665807647e-05,0.00029101568770560627,3.903588206728091e-05,-0.0006262061348591239,-1.5581343801430373e-07,-0.001583225935443049,-4.6383326212408316e-05,-0.004616555700754821,-0.00014290009490829737,-0.0036925109935978385,-0.0001744000513963757,0.00034758149573075724,-0.00012654851033178416,0.003639878223847188,-8.130787716331284e-05,0.001664463335553038,-2.119971839753753e-05,0.004031887565258248
0.0,6.59477076039296e-07,-0.00026608868111892254,-1.5964402675350603e-06,-0.0001839326027832497,-2.0426683905222907e-05,-0.0007786890743609853,4.101224415583806e-06,0.0024058502715729175,2.432587784223785e-05,-0.0005179334858277345,7.284738745340507e-06,-7.069609171386349e-05,2.406848386934001e-05,0.001316448641564246,9.792199380471284e-06,-0.0032240086055653205,-6.92269128470662e-05,-0.0044955039286045375,-0.00015600250696724908,-0.003485600914077588,-0.00017164202233170737,0.0009002012510382027,-0.00016512163818732244,0.0006988219963665839,-9.343898283923182e-05,0.005827164134159009,-1.0483187776938602e-06,0.004039857748382728
0.0,-8.5189040441886e-07,0.0004350286140677651,-5.35085702581265e-06,-0.0010850493248982071,-1.1001637939571921e-05,0.00026733367248432064,-5.3123996677209656e-06,0.0012907314709879952,2.5767090479646222e-05,0.0002777921111916735,7.896193169001748e-06,-0.00021992000588446985,8.53138278721986e-06,0.001126319514878427,1.504351784386491e-05,-0.002605866803614792,-9.565266896064609e-05,-0.006335016717635191,-0.0001566215079289676,-0.0007080478442498918,-0.00018174298410450582,-0.0020421176914076655,-0.00019121380426552386,0.0017758653584857003,-0.00011517839866125168,0.006255591885378761,4.228664155653005e-05,0.00909024784674815
0.0,1.12054144442468e-05,-0.0020486820995434256,-9.841483651434687e-06,0.00039810914331187247,-7.758712407838094e-06,-0.00031062544580595235,5.507550464718679e-07,0.0007212744194818746,5.9888372034222134e-06,0.00022582966101714384,9.822925332361456e-06,1.9318215781131377e-05,1.2000293836973698e-05,5.357550429323819e-05,-8.768626485705477e-06,-0.003000415589202756,-0.00010115545646918019,-0.005260699341012308,-0.00016219364423303176,-0.0013456481535766523,-0.00019590019876404406,-0.0023626485677039535,-0.00021464184277071447,0.0013782300387280377,-0.00012892465821154886,0.00767386604769671,6.113035058131548e-05,0.010854092667653551
0.0,-7.727944371937201e-08,-3.723664645108432e-06,-8.448354139835676e-06,-0.0009614989840601698,-4.327665779403497e-06,0.0014844030957049377,2.7775139353903152e-06,-0.001124650446104539,-9.986972163702368e-06,0.0004132143227869598,4.676094263264161e-06,0.00026559275942751896,2.1049236033886173e-05,-0.000997256035135767,-4.5991395295035244e-05,-0.004141773897178515,-9.650090135423728e-05,-0.0020737502277058625,-0.00016841241669112776,-0.004601493274319639,-0.0002166376936110529,-0.0007764207767849919,-0.0002339524485654067,0.00029746426526922683,-0.00013345819128140321,0.009428495294628083,5.38438550584492e-05,0.009544115619667231
0.0,8.611376641969906e-07,-0.0008856946433716731,-9.366827759508533e-06,0.00026345758769463784,2.614882017431034e-06,0.00022499229764160464,-1.741046261830259e-06,-0.0005006002167624417,-1.7518898945718436e-05,-0.0001607531296083486,5.870637631243766e-06,0.00035656464688621817,4.5703727495787755e-06,-0.0023527116336003115,-6.416740381444462e-05,-0.0031519905918420688,-0.00010469775337636766,-0.002113902058035429,-0.00016550261966837357,-0.004012031742754264,-0.000248695765579223,-0.0034711365933071344,-0.00024091981373468044,0.00393768040027404,-0.00014092828191836438,0.00709380540046677,5.486076983152861e-05,0.011771009103044162
0.0,-1.1313862664874422e-05,0.00015272010336245343,-2.9338741011102015e-06,0.0008102125532248568,5.656265460406452e-06,-0.00012743966175076264,-1.2699614034074754e-05,-0.0013615103566311801,-6.950259478222685e-06,0.0016578506394425133,2.9687711564777302e-06,-0.000247866362501634,-3.29866407402066e-05,-0.001783679992292108,-6.506058514853891e-05,-0.0025048923519977455,-0.00012016362350021978,-0.0021091989710301014,-0.000168819167921288,-0.004721683547204995,-0.0002707937659825506,-0.003068602393298054,-0.00025566496818852475,0.0038685451107917665,-0.00013259541398509973,0.008124433687906026,1.1003657009881344e-05,0.006919108474551429
0.0,-2.9012086430666656e-05,0.0022727173997301228,6.735842985794065e-06,0.0009983648219973698,2.9629744007497044e-06,-0.001378176119360412,-1.7877326634563552e-05,0.00030032113994623335,5.90845589493564e-07,0.0002871185877182666,-1.0799409469538342e-05,-0.00030936308713896987,-5.276401714985132e-05,-0.002317550212693287,-8.124536851086222e-05,-0.0010791473498369263,-0.00011604490261989399,-0.0031733632269806827,-0.00020005386592099957,-0.004437991517945693,-0.0002715797739190192,-0.003303318866758835,-0.0002713297508893225,0.005127592669595983,-0.0001301404535150936,0.006886203530791948,-1.83857643671643e-05,0.005456554248212641
0.0,-3.759439060012712e-05,0.0032994597647673157,1.3648803708253074e-05,0.0011018337228514154,-6.0866171348716545e-06,-0.0019870062646782653,-8.436441473662001e-06,0.0014263006124387557,-7.403691147351e-06,-0.001370316964768175,-2.01909617586582e-05,-0.0001019909181284065,-6.163643556095996e-05,-0.003438732950199217,-9.573650662893158e-05,0.0002356358153911533,-0.00012270447410204347,-0.004351873735249686,-0.00022175271989470827,-0.0046559153370649056,-0.0002860377011284614,-0.0013541732584498188,-0.0002604152815646796,0.003704211607727288,-0.0001498169923736086,0.00705583757323918,-2.9737778813144895e-05,0.0056374771601079045
0.0,-2.7838508878817604e-05,0.002729293988017513,6.460892113190796e-06,-0.000127472934503583,-4.903951272788161e-06,0.00039133558622925034,-1.7782300607738914e-06,-0.001130897294667656,-1.535189991255775e-05,0.00023461822785945144,-2.1772275028548236e-05,-0.00042577908062398166,-6.996564517842677e-05,-0.0016652118113774726,-0.00010029832139791881,-0.0024573149570229465,-0.00014456500088878314,-0.0024728663626376627,-0.0002383649470307314,-0.006335532019160914,-0.00029738047744811336,0.0009804274150876807,-0.00024559123177453514,0.0031125080757259177,-0.00017654232353716664,0.0053013929503387125,-2.5661393134115093e-05,0.00910476083956117
0.0,1.354212533762117e-05,-0.0027732983129970627,-1.7309945479103063e-05,0.00078323909596607,1.1144278649561259e-05,0.00016862809938555316,-4.309218481816978e-06,-0.0005490425949547505,-2.194567756711019e-05,-0.0013738090153080636,-2.5014494245997503e-05,9.333319708569943e-05,-5.648379740179721e-05,-0.00369504716318617,-0.00011002543169021681,-0.001572530259336353,-0.00017226910435665457,-0.004869764739561376,-0.0002555618902696625,-0.0036059775447249086,-0.0002949328212172778,0.0005214714424496662,-0.0002481909290826534,0.002964994159924546,-0.00018484648149132499,0.004746499318939103,-5.725656779986662e-05,0.007515271126374112
0.0,1.6443057023803328e-05,-0.002494116430018749,-1.8996584910330134e-05,-0.0003218127577310603,7.862220657826352e-06,0.0019066735064249569,9.239246756149978e-07,-0.0024962354413637262,-2.5481950796717477e-05,0.0004960253181400376,-1.6575790244286414e-05,-0.00017596048780673583,-4.755781623580102e-05,-0.0018628185379532271,-0.00011678911112691496,-0.005086019229260981,-0.00020182429688785794,-0.004313318897943618,-0.00027767145747376466,-0.0017798584076338401,-0.0002776397181569843,-2.8406106094574443e-05,-0.0002674925571761042,0.0027339450526153893,-0.00017757013077084245,0.004824651306470153,-0.00011570415460189943,0.0023707820836911
0.0,5.394849673194909e-07,-0.0002787829132585283,-6.967377534845748e-06,-0.0004991418002185524,-4.247187486779176e-06,0.000951687185947396,3.801820652659628e-06,-0.0008975348364084132,-2.2077327889246206e-05,-0.00045446952504854185,-7.248791616999635e-06,0.00016141349006746638,-3.4668029350336954e-05,-0.003542919369531363,-0.00011929744886450562,-0.005518787539540388,-0.00024480532462233965,-0.005222615451497414,-0.00027789238121845086,1.3371577588943665e-05,-0.0002836021709252694,-1.3744624747484915e-05,-0.0002632019856478128,0.002494086516459944,-0.0001891461134429228,0.0038719110700441025,-0.00014754315801951588,0.0012434401868647875
0.0,-1.1250929833844689e-05,0.0009259083730709068,3.1504546741758214e-06,0.00023010469651816562,-9.555036172113997e-06,-0.0010040619171541858,-7.640899054031888e-06,0.0010279716501325963,1.018582769794502e-06,-0.00028836510946536945,-3.177801585106649e-06,-1.5764619581623508e-05,-2.0586840425681348e-05,-0.00275286223558574,-0.0001373123610008894,-0.008413839794279988,-0.00026454554783164575,-0.0037409530775814087,-0.0002919469412544224,0.000179455145794526,-0.0002881498200569541,0.00021108417266106137,-0.00024901252943146883,0.00338947806123401,-0.0002150146537232306,0.0009432001444721317,-0.00015134033215891308,0.004772902481705201
0.0,-1.74094020008561e-05,0.0018825026494067101,7.467088375571526e-06,8.425618178663258e-05,-1.0285513337097613e-05,-0.001393023310776249,-1.9230296311175792e-05,0.001287095486714193,2.1381615660752096e-05,0.001066554772067201,1.0231865397926877e-05,-0.00018313981493480743,-1.8209199420714416e-05,-0.0039833763647280866,-0.00015581051947901974,-0.008527399433480416,-0.0002734367263019713,-0.0033729963058178733,-0.0003123759242103661,-0.0010814719629734795,-0.0002874871746764983,0.0038312110089409068,-0.0002442307665074476,-0.0004224633386562315,-0.00022740463468033748,0.002863772496684795,-0.0001954321530340703,0.0006299607056770207
0.0,-7.522004524989018e-06,0.0005903472124874149,4.62272057095534e-06,0.00038930484071917086,-1.3624560728253553e-05,-0.0017216181412270204,-1.3710517389235546e-05,0.0017000897213499656,1.766490759517165e-05,0.0014474773905840301,3.760172386186152e-05,-6.229698109841794e-05,-3.385938147030123e-05,-0.006952097852096559,-0.00016577955728668816,-0.006082273103013528,-0.00027853020674748315,-0.005569971708876167,-0.0003359489424072282,0.0009282978010808521,-0.00028077562995424977,0.0023591060464710724,-0.00024815473106611747,0.001947642486306762,-0.00023839948118909256,-0.0007288703401072867,-0.00021623092185606697,0.002455427252723276
0.0,2.2773739435179933e-06,0.00039809473645887564,-3.2716631984617313e-06,-0.0013531382484233106,-1.3152414779600933e-05,0.0007817072393767962,-8.727565274095408e-06,-0.00025259113908078056,1.959609430366692e-05,0.0026469294178569245,3.647878406468519e-05,-0.00032579413275574283,-4.944334385225946e-05,-0.0069491987949315956,-0.00017050839816617095,-0.005774274242203237,-0.00029358950908989743,-0.005858620414745015,-0.00033723572771491526,0.0009522363116914187,-0.00029266728551354616,0.003309767711431538,-0.00024881096528833865,0.0005046545014883515,-0.00024260003432835815,0.00027630739173672427,-0.0002686037824214057,-0.002367429010500776
0.0,3.225751487986802e-05,-0.0038856006971371166,-1.7281087015357877e-05,-0.00014473341297453003,-1.0559812843698495e-05,-0.00028530687669300105,-5.141453816880343e-07,0.001734657697090461,1.8393862592472627e-05,-0.00026426300875482395,5.830265855489626e-06,-0.00029859269306242763,-5.080579801225276e-05,-0.004655126043750452,-0.00018507465214744577,-0.008540385425214389,-0.0002995379191898399,-0.0031400853163271792,-0.00033850010941481763,-0.0003973768538551853,-0.0003036281755217049,0.0029698651087739485,-0.00025280456866830816,0.0019719099938871353,-0.0002512793072449009,-0.0018426540557426444,-0.0002962903122631743,-0.0024242679992658744
0.0,2.378721426015375e-05,-0.0017618650372287544,-1.520673105962228e-05,-0.0021006092690126097,-1.836318020248881e-05,0.0017766325398869366,1.4790552931282216e-05,0.0012128849703928967,8.848207331333983e-06,-0.0023745510407015445,-2.6812894706040077e-05,2.6606933363441734e-06,-5.2363215908541507e-05,-0.005347214487282073,-0.00019678125947629626,-0.007127844247909899,-0.0003068757867835165,-0.0038812129567137943,-0.000332011456893651,0.0001400893702559146,-0.0003184589569165467,0.0021780401255023073,-0.0002578239797427801,0.002460551887233596,-0.0002627215428150114,-0.0025614136118167208,-0.00032129286723633113,-0.003120621560523106
0.0,2.1558897293233404e-05,-0.00194724520737457,-1.2761592534571509e-05,-0.0016069056059305812,-2.3475769858356824e-05,0.0019104570341600808,3.073322805620945e-05,0.0004566038235318582,-1.3326426030781846e-05,-0.0020141226763474144,-2.071192037848427e-05,-0.0003062026847446103,-8.618823562483037e-05,-0.0038163908112478296,-0.00019390939641809215,-0.007998338781572632,-0.0003077527067784161,-0.0026714058079192046,-0.0003372974360579737,-0.0006822428982492787,-0.00031715281817101847,0.0023087968182322212,-0.0002763614851478946,0.0016319082136820155,-0.00027247677294188504,-0.0019274402359099737,-0.00034553465359422317,-0.004640203228493782
0.0,2.2574477376195717e-05,-0.0023960057980210213,-2.087883384603387e-05,-0.0013354759915055396,3.322569674646569e-07,0.002113997560564034,8.601698797626875e-06,-0.0005288325719350065,-6.5921743423283875e-06,-0.0014962741377175562,-2.681185152177506e-05,-0.00022330009490370434,-0.00010055377848771247,-0.006687184477528283,-0.0002041569115751956,-0.0035192986911167998,-0.0002980490721572371,-0.0059022819878839635,-0.0003435936455236876,0.0012600583738369454,-0.0003166799763935388,0.0010516051027542961,-0.0002912983784642249,0.0011307098187199546,-0.00029411709928569516,-0.0015670398848853682,-0.0003457105663642902,-0.003212430953800154
0.0,1.3592000521723318e-05,-0.003138283473475707,-1.5440625243918395e-05,0.0013948473016659568,1.2074532304331083e-05,-0.00023951723437439084,-7.02908592930417e-06,-0.0006734004874074438,-5.760213761364897e-06,0.00017192166220145915,-1.8755737734026902e-05,-0.0005970290514614943,-0.00011477767857165078,-0.005687071620565338,-0.00021295534180260979,-0.005001031953915445,-0.0002881280059511396,-0.0030459279122943377,-0.00034578946610023365,-0.0014846697608899156,-0.000317642857839644,0.002345877415707834,-0.00030661433529614445,-0.00041317040641551374,-0.0003208673405813361,-0.0011398773749780877,-0.0003332030851704906,-0.0002476205567862477
0.0,-4.157277533935047e-05,0.003869629465554344,1.213896824942124e-05,0.0006688224215957268,4.236607322887536e-06,-0.0004790392000595425,-9.42249455158307e-06,-0.0010066859412275501,-1.500018300360695e-05,0.00035662831451009635,-1.4171470683692155e-05,-0.00031676328691070506,-0.00010623973688050018,-0.007451035592544988,-0.0002237865275587015,-0.004004212839115503,-0.0002889612020069329,-0.003000530686032778,-0.0003272858464618883,-0.0014598430497669167,-0.0003349946933174817,0.0016141540337764344,-0.00031689120191810704,-0.0016255572837093094,-0.000347182029065784,0.0002986984778006199,-0.00032772067375040604,0.0010528299796293413
