0.0,3.7675078518681276e-06,-0.0010573786063466958,-1.1125665006286169e-05,0.00026879961029558974,4.6133565708527305e-06,0.00017802236670719446,-5.3725270770898885e-06,-0.0007340193796850753,-2.7984654723655833e-05,-0.0002950353139591694,4.974889596616121e-06,0.0061649276720538776,0.00014972803494898448,0.005772454622644852,0.0003436927446196602,0.009519739382900905,0.0005378447693090624,0.009711530906934246,0.0008293312612289668,0.017021594906448924,0.0012903617108065292,0.021042425559310993,0.0017905949755406977,0.022946472338374827
0.0,2.201887341603414e-05,-0.0027088513403871043,-1.6045509067681336e-05,2.3652659017919456e-05,-4.9930404902528465e-06,0.0010125379417624076,7.677862336823757e-06,-0.0018730609068999318,-4.4619104627630196e-05,6.711030641639275e-06,1.2200407931235151e-05,0.003750360354330329,0.00015202028522472844,0.008028430197832268,0.00033669335939630254,0.009635106481312019,0.0005523263341936815,0.008375004231763052,0.0008414902620246899,0.017873559449069515,0.0012815668150514478,0.02046800865671047,0.001762355780048035,0.021341981919658713
0.0,1.85837890652589e-05,-0.0005876310799046963,-1.891440402330753e-05,-0.0026615719230115003,-2.961357239063623e-06,0.0031758136408657047,-3.3817808970453163e-06,-0.0021426629843757385,-1.922207095175443e-05,-7.90029387818136e-05,1.1724741198385405e-05,0.004811794592843787,0.00014503995682809084,0.007436014011597317,0.00034343319998024274,0.0078060910604942045,0.0005571530503481804,0.012464797142325387,0.0008577265535277364,0.014555425868962316,0.0012745774702098615,0.020806919347787,0.0017276015242252908,0.019269788729495484
0.0,4.336089129906748e-05,-0.0046751782892067535,-2.0443383635989466e-05,0.0003927923985336325,-1.0520264473148606e-05,-0.0004838018290073691,-3.6957203690929014e-06,0.0007535740885925459,3.2564018292802333e-06,0.00010136116351804698,1.57892733773352e-05,0.0013195830556978958,0.00015144867859349869,0.008627565912040235,0.00033220917469827617,0.00888807149575431,0.000567598195119351,0.011892419555869152,0.0008817062145563787,0.014933379806942702,0.0012584626338017866,0.018792258705706232,0.0017109004452419549,0.020295000297652604
0.0,2.6914914251923872e-05,-0.0021342909870929318,-1.0185933500808397e-05,-0.0005678929875373696,-2.0209654207556474e-05,-0.0010696207348940472,-6.662561231412662e-06,0.0028735429020677553,2.430513921137442e-05,-0.0001759001860177613,2.885463811351597e-05,0.0029273949433916316,0.00014171931810337521,0.006808834513240641,0.0003301104582543772,0.009123855018494467,0.000580261171407434,0.012739845175157588,0.0008987822655528114,0.015612232480959538,0.0012488733882928778,0.015730104568856686,0.0016889915484603099,0.02154643447546523
0.0,-1.8305349790567432e-06,0.0018522062031754083,7.737560585095844e-06,-0.002376749457063033,-3.762903954884801e-05,0.0008655289704975317,-4.612520300108035e-06,0.0008289177759101668,2.2953360245566774e-05,0.00029766879969237537,5.4006952260156014e-05,0.0016692995222263648,0.00013304613516907895,0.005732282705652553,0.0003262094451756233,0.010872981304318775,0.0005902753856302348,0.013041122727831115,0.0009159378355495278,0.013594047225431161,0.0012498432866181702,0.017396419124455602,0.0016202775502860438,0.0150105166234537
0.0,3.7890179491334537e-06,0.0012151575155065068,6.5826471096704376e-06,-0.001721341803930969,-3.9871541061161544e-05,-0.001035154917048238,-7.504838027234781e-07,0.002594906981067686,6.845775623712696e-06,0.00020529943881787062,7.684930353246176e-05,0.0020747424063723347,0.00012692268694666233,0.005287965811343659,0.00031595035266409607,0.010465109362107677,0.0006151388960767651,0.01446050077926288,0.000915475968118337,0.01414649623372415,0.0012570888224381692,0.013570463741201107,0.0015792775458614722,0.015151056970384614
0.0,2.9555404329532214e-05,-0.0024465621130854314,-4.667867693855485e-06,-0.00043267840505443046,-2.7581284576754616e-05,-0.0006461245947440775,-1.6982168152134206e-05,0.001180620716380445,1.4647868624818355e-05,0.00022289592808833966,6.85962759921398e-05,0.0043088199118834596,0.00013936224214244872,0.001982871195252339,0.0003077934035944157,0.013781211203307896,0.000622044695490923,0.012602609057907325,0.0009369992794822832,0.0143619621664029,0.001253048042734244,0.01389041554377108,0.0015205525865237236,0.010263436302925087
0.0,3.7446287169623774e-05,-0.0022111282414025196,-1.8007334936439957e-05,-0.0018099351068248508,-1.0199604356549936e-05,2.2940330195492687e-05,-2.890514649767963e-05,0.0009444562940871515,8.498843056641583e-06,0.0002688411372413123,6.475178458346951e-05,0.003653411451246866,0.00014535750431587306,0.0042854754697887135,0.00030716064307493196,0.010841881617140843,0.0006299262820841583,0.015182442579406968,0.0009517256241355973,0.01419833885590967,0.0012476279098238964,0.010926104328542225,0.0014907537036838194,0.010920325867582117
0.0,4.970228577974128e-05,-0.004895868700008847,-1.660753356851558e-05,9.049250063541122e-05,-1.6669415506626233e-05,-0.00011981045557926708,-1.942001801909942e-05,-0.0007596698324707428,-8.0588553348096e-06,0.0005278816411819051,5.619605874126301e-05,0.0019714566081803385,0.00015037477616623927,0.006750046306959985,0.00031992130131209564,0.00908924747706933,0.0006216724940345205,0.017120550067099723,0.0009775659961156235,0.012590053371687141,0.0012363266576781676,0.010509368439744928,0.0014542331084305973,0.00918753060706192
0.0,2.131962510420184e-05,-0.00024770856608858456,-9.489651998361095e-06,-0.002422788002462308,-1.906717449431421e-05,0.000574216111044092,-1.0494694604956265e-05,0.0009396447579898661,-1.0970713899895988e-05,-0.00022866337426263137,3.124940010769084e-05,0.0058258304092549925,0.00015517043767947347,0.005411796107576159,0.0003371838334116217,0.009743826305550266,0.0006174003096690523,0.016073172100027063,0.0009967714425043218,0.013815274395881606,0.0012239075726540288,0.008748046657281464,0.001428241711644116,0.008930959168704004
0.0,1.6495307573522163e-05,-0.0010806555748515182,1.1397259330530338e-06,-0.0007630782739400381,-3.056021995080996e-05,0.0003836576504703907,2.9583820468773303e-08,-0.0003277135796403384,-1.377479926514478e-05,2.1468097168201997e-05,1.2659921772279846e-05,0.003423012862639296,0.0001667433767443829,0.007777753464599714,0.0003410447327574961,0.010188555189054519,0.0006359115297470874,0.01425175550094292,0.0009901922095439492,0.015571256362504995,0.001224595580308989,0.006061432907242973,0.0013993275664941356,0.00906969071422241
0.0,5.834158271482332e-06,0.0008058888870239851,-1.6011298673168626e-06,-0.0016700254488679874,-1.89742965985546e-05,-0.00030234227441604776,-5.716447222718353e-06,0.0014378438697359374,-9.309794978953549e-06,-0.0002412888062458955,7.698825788419379e-06,0.003689356788913582,0.00015513410189078912,0.008571860329153554,0.0003653688340412935,0.009618265424639293,0.0006499910215501826,0.015842855141621544,0.0009756257119261811,0.012107918567540682,0.0012346228091747074,0.008759692655481943,0.001334962427600382,0.0023404395735680105
0.0,1.686575999172093e-05,-0.0019053474973041691,-4.272066126963642e-06,0.00023260018278121908,-9.832196916562846e-06,-0.00014883542169400035,-1.7158992316210136e-05,-0.00044900056093440533,-1.5007933669062608e-06,0.00013037905649620406,1.127215388648915e-05,0.002308620987305385,0.00014388039134951251,0.00912333930608742,0.0003849944506507202,0.011642122636454661,0.0006679820568792318,0.012897276174710086,0.0009678603566124962,0.012914900878859787,0.0012245726183559096,0.008700022402104806,0.0013160843082151367,0.0014073145897889332
0.0,1.00260127444896e-05,-0.0008291311447133931,-7.535306456900857e-06,-0.0001277604492980337,1.4371315997406273e-06,-0.0007969344479173187,-2.12781824806008e-05,0.00042594381561804145,-4.358518511204649e-06,0.00013052354455852085,2.1602333267647017e-05,0.0019120633751936531,0.00013157007395837023,0.008824982086209552,0.0004044768557216148,0.01388742102893389,0.0006872153756575305,0.010405313931149627,0.0009624043563987847,0.014564352910636659,0.001199381419560207,0.00522468924220008,0.0013479426649289242,0.008104778021890172
0.0,-3.9333052072062415e-07,-0.0003706119922899045,-1.204335371731446e-07,0.00044525008116321396,-2.28737224822877e-06,-0.0004932779177042026,-1.4699119031071776e-05,-0.0004333607936922311,-7.242187635798152e-06,0.00016320183124776956,2.609214501369054e-05,0.0025839886041324053,0.00012739914211203833,0.007830644541764508,0.0004237078653723552,0.015078469987649794,0.0006980132274613076,0.011481098135355566,0.0009658658976331236,0.009685857860275482,0.0011728344701095056,0.009441535993015891,0.0013410358175175037,0.005996603443098947
0.0,-1.8792999940287773e-05,0.0018098383151771513,7.33357404864746e-06,-0.0001350882409940691,-5.937567386560472e-06,-0.00024239946425354372,-4.34758021164615e-06,-6.739752406166837e-05,-9.051634651147182e-06,6.510845465791116e-05,2.3134195702241622e-05,0.002102535987709553,0.00014355719432748994,0.010516223751469574,0.00041603137194189945,0.01217380230057146,0.000734414490136575,0.013316772080046032,0.0009517542544318222,0.00804344109128008,0.001147193126617331,0.009031927292578476,0.0013652974706890996,0.009894782529439946
0.0,-2.3141126382574596e-05,0.002070461490376673,8.069370066927335e-06,3.0841399303240895e-05,-3.7559186610922298e-06,-0.0002760782167378741,4.5277872311885623e-07,0.0003081971260765167,1.4686387352275446e-06,-0.00011409913202286177,5.547714123245962e-06,0.003338560094031806,0.0001730640120530612,0.008574731585449278,0.0004140278863057801,0.014748376234649257,0.0007502510605795223,0.012096244706524512,0.0009509292979591386,0.006486307915162082,0.0011197523638387294,0.00963813071122047,0.001382373877163854,0.01240770696166669
0.0,-1.3162588894275975e-05,0.0004146588866591,1.8862619354937513e-06,0.0009199401121940185,2.998369405808904e-06,-0.000776772523833871,5.293796584614282e-06,0.0008290053419741084,-1.6472789564952566e-06,-0.0003266007487710417,1.3667890135046835e-05,0.005141717219467912,0.00017794708527407388,0.00812154619900612,0.0004345491919273188,0.014073844255512676,0.0007512973462700447,0.01260663367322188,0.0009486002806657929,0.005297313224147889,0.0011021728192802268,0.009838832230435019,0.001384594736030138,0.013590687353704776
0.0,-9.920368941010089e-06,0.00011015250124096174,-3.2567435059144613e-06,0.0005470276488540214,1.0112895955250746e-05,0.0006516503335754405,6.059838778881303e-06,-0.0014552912836268818,-1.418878060275108e-05,0.00025069347340149565,4.159232349224718e-05,0.00219349488038445,0.000178371585009226,0.011716111336898517,0.00045684089791623407,0.012012679755109779,0.0007483476132224701,0.011464382040839933,0.0009413980270150611,0.006425535573761434,0.0010967840937897732,0.00939490391843081,0.0013668389542954927,0.012812797698549653
0.0,-1.0047526007042648e-05,0.000485728731239342,-8.711424462357478e-06,-0.00022191791304307978,2.0849079175472286e-05,0.001792154608585613,-3.4039426316505416e-07,-0.002183452343020399,-3.650895561797397e-06,0.00020703167633089975,4.7407462650614923e-05,0.004454129158420565,0.00018925757952706628,0.008862716218316255,0.0004860602661809632,0.014004512361176308,0.0007328539881016511,0.00978458217221625,0.0009306495018127042,0.006939616254049865,0.001105887696351215,0.008885031297129356,0.0013283485642804954,0.010307106020574348
0.0,1.5073021640091486e-06,-0.001964176646919084,-1.0520653996566665e-05,0.00204660603032459,2.0215312146884897e-05,-0.0009761230082957246,8.785717297552105e-06,0.00044699910956817025,-1.0410790919916227e-06,-3.338955671203897e-05,5.081487815896872e-05,0.004628851343654927,0.00021831642540960078,0.010029592722443255,0.0004906159076305677,0.013456719355426633,0.0007329062739091774,0.006827886200378385,0.0009127532972220372,0.010069771498534339,0.0011190076080706032,0.007654242454415548,0.0012838589692213073,0.007113651857444119
0.0,-2.1169621760719675e-05,0.0007185781342045975,2.1346671734092083e-06,0.0010976006135760212,1.1068336583396298e-05,0.0004589147166499872,1.361223836787321e-05,-0.0005950180051215472,7.957182661622241e-06,2.501999847839299e-05,5.4127497138447926e-05,0.005252115928258629,0.0002467896338366491,0.011119433705959738,0.0005000800139207841,0.010275482282428408,0.0007237923989954375,0.008505061553387903,0.000900666569021537,0.009430406250492518,0.0011301413060163326,0.007909231643475992,0.0012381850708846549,0.003341767268678238
0.0,-4.849489464820263e-05,0.005000665022456736,1.0780415636226229e-05,-0.0010219432501518521,6.875245785327886e-06,0.0011856294253984798,1.8049881438180416e-05,-0.00022722173240563465,7.798864614134487e-06,4.113001925869346e-05,6.4479517243845e-05,0.005568044070226596,0.00027526533577748325,0.011153869297892085,0.0005117838214011795,0.009229337132410136,0.0006992285460363066,0.008973271963667585,0.0009124136231582243,0.008636369540346679,0.001119459510806091,0.008369542442994168,0.0012206695777039304,0.0022829872424275275
0.0,-2.5350153450054834e-05,0.0004197701026646525,8.635516288488071e-06,0.0023402521132411605,4.5695456416061985e-06,-0.0010043918323654922,2.1976549972865275e-05,0.00043189325878563195,1.8401578306644843e-06,-1.3178778877206554e-05,8.459685837410984e-05,0.007152935048741056,0.0002989076521255101,0.01105160811396613,0.0005147601951991625,0.007332542212546993,0.0006869930307862952,0.008519765094530214,0.0009230236033324509,0.011469849236862954,0.0010947815052366617,0.004367705951616776,0.0012513985401274431,0.008734132194225908
0.0,-2.6123745733446305e-05,0.0017074111224757778,-1.443722582437469e-07,0.0005686877687982646,2.0200241363724823e-05,0.00018833287286523017,5.303456705606301e-06,-0.00018779625686239084,6.586644224108244e-06,0.00010909550206946868,0.00010412588405815246,0.008724178850597548,0.00032328758003389153,0.009104328132248074,0.0005139237921801121,0.007426257809514488,0.0006785419386874189,0.009117461135092535,0.0009286196621281787,0.009448658908053367,0.0010796704162690694,0.0064700129363837585,0.0012377032471303684,0.006893716346150185
0.0,-1.594014303945502e-05,0.0003520147057928415,-4.5981612062958444e-06,0.0008864284995611913,2.4975985676321983e-05,0.0008783075327714392,-3.3458505252650082e-06,-0.0020529865575899106,3.5548152275309902e-06,0.0006024554184982979,0.00013220334820266013,0.007985182823448232,0.00034397909126976964,0.009179998014702703,0.0005014180624456131,0.005862366951211126,0.0006955410351392465,0.011161198101233342,0.0009067612678294338,0.007356833559407006,0.0010795649183354638,0.0069732873258208546,0.001222082023437279,0.0061565298118098875
0.0,-7.592611134738873e-06,-0.0010247442930967346,-4.931382741565383e-06,0.002014161846922438,2.075358266876492e-05,-0.0008678281181715455,2.4629745639400987e-06,-0.00015359899861865686,-1.0016040764062792e-06,0.00035525980542464795,0.00015587217986624995,0.010259615934375393,0.0003559404508193821,0.006989015541044224,0.0004946068884222721,0.007207013936249896,0.0007102472658159898,0.009213874587476668,0.0008900167833687626,0.008054995123728386,0.001072536157743833,0.007339368568319099,0.0012125741625277832,0.005510853176314631
0.0,-2.5808665393246877e-05,0.001824270191446594,4.900731440546313e-06,0.0004645322362432927,1.0023406332412648e-05,0.00025409498842816165,6.054840587437571e-06,-0.00027190526787257386,9.505033670972695e-06,0.00031550410882520555,0.00016875805263968918,0.011943236066083168,0.00035887979596763896,0.0037999846632824907,0.000507292361795232,0.010133901538065766,0.0007063956677076236,0.007227435900965182,0.0008846188540079688,0.007931200960264763,0.0010586598236523382,0.007657790411457658,0.0012142086907899752,0.006270366443824733
0.0,-3.330763301752446e-05,0.003065809231760583,1.1479166100922263e-05,-8.58876792405247e-05,-1.3482210599538412e-06,0.0002797834862068619,1.2711913941503672e-05,-3.347428808764285e-05,1.684090909895202e-05,0.0006877914840172216,0.0001836749211496511,0.007941707848763066,0.0003545542399431695,0.007995015761276127,0.0005219960222501617,0.007199193443773898,0.000706848638045184,0.008159689907793257,0.000873876863257049,0.007755206460017868,0.001045199679171414,0.0064694184404440235,0.0012274446616407013,0.009314428521725353
