0.0,9.956176880200605e-09,1.8728730337164144e-07,8.49224059114861e-08,4.4963506387431415e-06,1.9729135307488743e-07,4.017284696063249e-06,2.955424548068216e-07,4.370764387003098e-06,3.956365509300998e-07,2.9892994209335903e-06,4.4705380954711284e-07,1.0207219854867774e-06,4.301939782627343e-07,-2.1079710653095392e-06,3.703193202485768e-07,-2.390599696893352e-06,3.2630978091542653e-07,-6.673045672965712e-07,3.3216182058766454e-07,6.039144140862045e-07,3.473341034607254e-07,6.256476071959749e-07
0.0,3.4601400534995257e-09,1.1022888012279155e-07,6.367230573550539e-08,4.497362984865039e-06,1.9845297648376625e-07,5.250261602477148e-06,2.9781504349886627e-07,2.921938882884511e-06,3.5742110946176936e-07,1.8323480289338828e-06,4.005677442761736e-07,1.6511702083031032e-06,4.0726960833216903e-07,-1.2931655976258735e-06,3.7211124044319936e-07,-1.2240973640088437e-06,3.2735649230271954e-07,-2.2743026254426447e-06,2.8469206163173936e-07,-1.2369580299605056e-06,2.4182231911625874e-07,-2.050495283878059e-06
0.0,4.443578526134312e-09,9.625980527008416e-08,5.3438520178456354e-08,3.5870656759765824e-06,1.6393307325296003e-07,4.8317765010837125e-06,2.8360542491267266e-07,4.1669958524702e-06,3.4297767630690625e-07,7.313228445606942e-07,3.470092128430333e-07,1.4406109122400286e-07,3.6829610174596024e-07,1.3133139239278278e-06,3.832894001605259e-07,-5.467835653067447e-07,3.3193737385211196e-07,-3.32327414245747e-06,2.391710384932019e-07,-3.938522384541548e-06,1.3594879624337826e-07,-4.218914293843737e-06
0.0,-3.694564005316703e-09,6.431772020267047e-08,4.2017483673536595e-08,3.349430262111218e-06,1.3933286767869483e-07,4.289458458704942e-06,2.382275296849443e-07,3.047783093207556e-06,3.0059296254090287e-07,2.2597640634651534e-06,3.3472341364274757e-07,3.710689084267885e-07,3.454592699009197e-07,7.968456795473244e-07,3.5878744227550126e-07,-1.0784044490059943e-07,3.311057493019425e-07,-2.5748547466808553e-06,2.0749589053845987e-07,-6.871564161974882e-06,3.0592576106204517e-08,-7.022013952570205e-06
0.0,1.567431350207647e-09,1.0178684345225331e-07,4.388286567699879e-08,2.2614111922849063e-06,1.0293215757547789e-07,2.923520505664674e-06,1.809359099214684e-07,2.8415934466223034e-06,2.5353048372944103e-07,3.1047448296244145e-06,3.1774051881176134e-07,1.8844660586394432e-06,3.504636752743561e-07,5.420267333982768e-07,3.4005072750236817e-07,-1.2580396864326427e-06,2.9028283175718364e-07,-2.9474062466802453e-06,1.6676598007962928e-07,-6.864899839961589e-06,-1.1000127701670477e-08,-7.030589183022965e-06
0.0,1.6256582326478344e-09,2.2174947164862603e-08,1.933020823999731e-08,1.6359289013329022e-06,6.714228676372408e-08,1.8439735544662902e-06,1.2513933125456376e-07,3.0107104384697664e-06,2.10251801269686e-07,3.5774182621275172e-06,2.9618338292174383e-07,3.1233099326431808e-06,3.509393116551932e-07,1.003782294679434e-06,3.3691843151281625e-07,-2.4908205025397493e-06,2.2867767154019516e-07,-5.354155282228631e-06,1.0610211388220312e-07,-4.194074431151466e-06,1.6259485081205703e-08,-3.3107714262216347e-06
0.0,8.88798093582763e-10,-3.2202341224311456e-08,-6.93145835406387e-09,1.754639869026523e-07,2.1192655599444127e-08,1.8162039390115659e-06,8.284674320532588e-08,3.1240285491415945e-06,1.717848713585169e-07,3.923003387440693e-06,2.780392705356186e-07,4.372040729575542e-06,3.4542750788649923e-07,6.967600678868091e-09,2.9201674495451464e-07,-3.4686780056907436e-06,1.8053908999166076e-07,-4.940398305967357e-06,8.342601160337335e-08,-3.205849954279619e-06,-1.5253463117069016e-08,-4.42868397135413e-06
0.0,1.0840886865462677e-09,-3.6064983185944905e-08,-1.437243358837472e-08,-6.76382088720649e-07,-1.815151206890009e-08,5.153456221144908e-07,3.4701389711724135e-08,4.011312873948523e-06,1.5949914452974866e-07,5.203007386364925e-06,2.6650377103164195e-07,2.7820479002725726e-06,2.8291451301715797e-07,-1.0201327819396727e-06,2.4350087831359546e-07,-2.1950043179586673e-06,1.655503355664338e-07,-3.836030939924609e-06,5.990418090171121e-08,-4.473207026678205e-06,-4.702816110556333e-08,-4.1290938333902645e-06
0.0,-6.608233274762164e-09,-5.046813445958517e-08,-2.641309419689891e-08,-1.427669199776103e-06,-4.232136598802553e-08,1.182422339586009e-06,2.875111277314653e-08,3.931923824035338e-06,1.398164735257789e-07,4.3278126019248725e-06,2.1076682636820994e-07,1.3941218847426034e-06,2.277154404717152e-07,-3.325366109459008e-08,2.0088902025984762e-07,-1.974772173121807e-06,1.4342023278879082e-07,-2.7216626991403818e-06,4.633332603990688e-08,-5.007568267675577e-06,-8.552451744861133e-08,-5.314995318690773e-06
0.0,-1.0158579085623771e-08,-9.943337355883311e-08,-3.4163990350340825e-08,-7.280299841381166e-07,-2.0833001963855945e-08,1.8645246269729754e-06,3.952274497211483e-08,2.31844361879809e-06,9.042282999348793e-08,2.2149480207493687e-06,1.4438228552629998e-07,1.5521601120404228e-06,1.7428505675967012e-07,1.000060693540026e-06,1.682363942573313e-07,-1.6199249067575976e-06,1.1441409892275341e-07,-2.791903802615614e-06,1.799037535549383e-08,-4.365944226301115e-06,-7.802998871135072e-08,-3.521380636616232e-06
0.0,5.508640630567029e-09,5.420767307239894e-08,1.7855198478652942e-08,3.4199231401820415e-07,1.8403870260266367e-08,-6.963790558601329e-08,2.599244546188888e-08,7.576450595260617e-07,4.9586044729279425e-08,1.0052203694264733e-06,7.944734615800691e-08,1.4631992613652313e-06,1.1889560680568711e-07,1.3637143746293989e-06,1.262783473810137e-07,-8.960417371784748e-07,7.717085564295228e-08,-2.9445362836670117e-06,1.3827094726744e-09,-2.8111524428720394e-06,-7.503062362532338e-08,-3.2729531164305913e-06
0.0,5.4408648935802865e-09,8.43932833734161e-08,3.63538521450288e-08,1.747416531364524e-06,6.329237232217418e-08,-4.5587011026688716e-07,2.0118349066205588e-08,-1.6929216017311284e-06,3.7238939820497064e-09,1.4633582556346974e-07,3.255931265975208e-08,1.8718947134546416e-06,5.8319905698016686e-08,8.484641351844992e-08,6.032721511811149e-08,7.055680350320287e-08,4.2163419241276464e-08,-1.5006604004135492e-06,-2.1332292099637617e-09,-2.227167578807804e-06,-7.789451988384051e-08,-3.448837409431846e-06
0.0,6.544542906117704e-09,7.423781593047434e-08,2.9656892288664826e-08,1.1970019736160098e-06,5.296202233008848e-08,2.9324363225967456e-07,3.750781433141048e-08,-1.2383588136459637e-06,-5.158131622957904e-09,-2.0536243805877147e-06,-3.0584422195868726e-08,3.262142726235074e-07,-1.3915572458541302e-08,7.127227932618384e-07,3.2852371117854787e-09,4.257328725565684e-07,1.3225097483635954e-09,-5.146038295274983e-07,-1.661779752203959e-08,-8.853925843224427e-07,-4.7141449688559746e-08,-1.4221218559239826e-06
0.0,-4.440495093892338e-09,4.13377968104568e-09,4.873020343258303e-09,6.680909821764714e-07,2.7095684946286635e-08,1.0559729043570116e-06,3.80133657422851e-08,-6.153443991841781e-07,-2.247787642317714e-09,-2.256802176524266e-06,-6.83405450910231e-08,-2.676448534729815e-06,-9.401593996994926e-08,7.73481477976976e-07,-6.450655463864638e-08,1.2240896569281548e-06,-3.98691920106152e-08,4.2911421398996737e-07,-3.2842157033371375e-08,6.821162268821764e-07,-4.814308973056097e-09,1.28631911014739e-06
0.0,-2.9962173803705076e-09,-1.0917611338808336e-08,-1.8319735209121658e-09,1.8301798704796704e-07,4.877920817914039e-09,4.946307559241661e-07,1.3579430066768287e-08,-3.931046093044048e-07,-2.0098289206058835e-08,-1.9332162967775083e-06,-8.104923006773457e-08,-2.9997604641436595e-06,-1.4288536668360263e-07,-1.3764293522350741e-06,-1.563082354721183e-07,4.1913548653965657e-07,-9.647618341315256e-08,3.782850387370368e-06,-2.7027889127475272e-08,1.6084007757109815e-06,9.077829581681158e-09,1.4614549491197631e-06
0.0,1.376915820172295e-09,3.398047889749113e-08,6.592774105103776e-09,-2.539969193910101e-07,-7.752153510816874e-09,-6.168816014726904e-07,-2.8517659689598148e-08,-9.224095393923859e-07,-4.747215458554245e-08,-1.012807819646321e-06,-1.0112403627849547e-07,-3.1443989360632736e-06,-1.822858176546647e-07,-2.8303257058248007e-06,-2.115522437866168e-07,7.355716900909362e-07,-1.6150990518122714e-07,3.0660929673571266e-06,-5.86916710141931e-08,5.016799775290516e-06,7.947601380282852e-08,5.760239928276676e-06
0.0,4.199737215574184e-09,-2.4375663347549253e-08,-7.831928678601508e-09,-3.892428334794543e-07,-1.8591436074068572e-08,-9.648291503611767e-07,-4.8727726557319214e-08,-1.2069065802425822e-06,-9.365867091321059e-08,-2.572825392318734e-06,-1.5145962849121758e-07,-1.6947298388283496e-06,-2.002773923737764e-07,-2.355373043137307e-06,-2.447901139576541e-07,-9.28985413513105e-07,-2.282948168393417e-07,3.0151544573652273e-06,-8.594045351069169e-08,7.632431053340322e-06,1.144896068696392e-07,8.098942150409463e-06
0.0,-1.1983110415763153e-09,-4.645954106964286e-08,-1.5794170979049832e-08,-5.003625851711015e-07,-2.959259255306806e-08,-1.145017263523717e-06,-7.672073958262032e-08,-2.407373101025227e-06,-1.3949317166215827e-07,-2.4014451575420454e-06,-1.945457756537656e-07,-1.9717194856430924e-06,-2.4380507013875445e-07,-2.221749817814479e-06,-2.801667642584373e-07,5.49995422445013e-08,-2.4451112179452823e-07,2.928989535137494e-06,-1.1008122716645962e-07,7.387192711483836e-06,8.144474260164098e-08,7.654867569548098e-06
0.0,5.237354472466599e-09,2.0054952725840265e-08,-1.0248986816170748e-09,-1.0900461259526631e-06,-5.6002267466714575e-08,-2.7009281983897333e-06,-1.1288793442341702e-07,-2.076660208926024e-06,-1.6882078917785868e-07,-2.4960422343062837e-06,-2.4444322081760434e-07,-3.3019101082946043e-06,-3.0777217610080895e-07,-1.333992491306443e-06,-3.0462686384974806e-07,1.524211939913325e-06,-2.3074106955324195e-07,4.138950291745627e-06,-1.2628112492769276e-07,4.112298576071071e-06,-1.2465964011542906e-08,4.8348739129565106e-06
0.0,-8.273321012966904e-09,-5.87155015932649e-08,-2.687500452545151e-08,-1.2881049009893273e-06,-6.763056515821846e-08,-1.7826790022631223e-06,-1.320694503979918e-07,-3.6265496983062625e-06,-2.2336968525897555e-07,-3.2455030993419726e-06,-3.0500471982671497e-07,-3.174679321714516e-06,-3.4860767825501864e-07,9.222939458404814e-09,-3.1272249693158215e-07,2.6614877223471035e-06,-2.231268620416144e-07,4.05163505511859e-06,-1.5133052561611924e-07,1.5734107430236686e-06,-1.0785278566551035e-07,2.0147192985403556e-06
0.0,-1.421097605931372e-10,-5.052289912348638e-08,-2.7077289905690258e-08,-1.8866907453543313e-06,-8.615635709254058e-08,-2.58884870213025e-06,-1.6283674856262073e-07,-4.017055869377386e-06,-2.788424921211918e-07,-4.651145885267801e-06,-3.6902678974407335e-07,-1.966044105861367e-06,-3.6383811534540886e-07,1.994533461593489e-06,-3.003566988042862e-07,2.6322099381329895e-06,-2.408441888192776e-07,2.0629827805319627e-06,-1.9758292196137605e-07,1.5184604342852006e-06,-1.5970378071618826e-07,1.5244097637513986e-06
0.0,5.377027476606525e-09,-2.6975566990223874e-08,-1.7946749421688664e-08,-1.6997038793822107e-06,-9.266726888717415e-08,-4.738760210286504e-06,-2.2732807101716695e-07,-5.170570333596997e-06,-3.398036514171857e-07,-3.5772337428331798e-06,-3.8723986841732394e-07,-2.667980289056727e-07,-3.68292542524889e-07,1.5951057991430568e-06,-3.110112171079142e-07,2.6221467373445005e-06,-2.677731149868086e-07,8.556466183761553e-07,-2.4008933466542357e-07,1.4679143351866877e-06,-2.0619301874380998e-07,1.2525612055454656e-06
0.0,3.3214178936924273e-09,-2.7317504258866078e-08,-2.5360679389691386e-08,-2.5497410038754167e-06,-1.2750302888835423e-07,-5.582424415795185e-06,-2.811591313190222e-07,-5.676881078687233e-06,-3.8051792450695066e-07,-2.3737639121807005e-06,-3.953251441749616e-07,1.1821279976215135e-06,-3.6338409069509506e-07,7.181308815398199e-07,-3.4229636335625457e-07,1.3398010439208156e-06,-3.050874095641426e-07,1.5295196061585564e-06,-2.6699717933537706e-07,1.0285940166384586e-06,-2.695265658413774e-07,-6.95582634253481e-07
0.0,-2.720289782399889e-09,-1.1021234351725588e-07,-6.234593058246749e-08,-4.302467826801422e-06,-1.8994827698854298e-07,-5.4005387184837e-06,-3.1155897387756197e-07,-3.924503527599505e-06,-3.8374545047790175e-07,-1.8925708627451468e-06,-4.0451353828010684e-07,-2.7006974967447095e-08,-3.9092498214450565e-07,1.297679127099099e-06,-3.54163753216549e-07,1.086771576665131e-06,-3.370662088356174e-07,4.955084731692932e-07,-3.240858127133528e-07,9.532415760107604e-07,-2.75754867970413e-07,2.45225374312391e-06
0.0,-1.1620472226295058e-08,-2.009372353363233e-07,-9.988212183533073e-08,-5.820713850783733e-06,-2.423392544379368e-07,-4.4062407405572454e-06,-3.2426099631294006e-07,-2.8471258785666492e-06,-3.8311690085058613e-07,-1.5782401644895867e-06,-4.1321769475092593e-07,-8.756226530623264e-07,-4.0702199751945555e-07,1.1703379332064477e-06,-3.9155792352155257e-07,1.8003028317700617e-07,-3.725863852641819e-07,1.0536460398767903e-06,-3.528238574245789e-07,7.396480192266927e-07,-3.344582002349689e-07,6.92667670750555e-07
0.0,-8.390438292013325e-09,-2.0186926130228058e-07,-9.759702087315062e-08,-5.638897944052635e-06,-2.442511106997955e-07,-5.517492817942302e-06,-3.5046902553125864e-07,-2.778674140784784e-06,-3.9107952110107024e-07,-6.375860782287575e-07,-4.0344633383250137e-07,-1.0172547243373576e-06,-4.3191100202790994e-07,-5.720494966270488e-07,-4.32753249029298e-07,4.118979043529928e-07,-4.047215330103229e-07,1.4228052805983179e-06,-3.8599719009545644e-07,1.7247730596554803e-07,-3.838084414109894e-07,7.568147128732924e-08
0.0,2.8766718388335356e-09,-9.386236002938814e-08,-6.472528016970209e-08,-5.275661255911126e-06,-2.2012602357138121e-07,-6.305087925633278e-06,-3.500042536622667e-07,-3.4761108557107807e-06,-4.019875631060087e-07,-1.4367601610512666e-06,-4.263251067526353e-07,-4.132485672215019e-07,-4.4269739198356097e-07,-9.762297655804161e-07,-4.540366216929648e-07,1.4313806907970027e-07,-4.504941479211928e-07,1.609196095101214e-07,-4.3156003579072633e-07,1.2083870297611705e-06,-4.094205665092004e-07,6.478975049300387e-07
0.0,-4.246228090212181e-09,-1.3708845780975683e-07,-6.39466977026805e-08,-3.5937155778612035e-06,-1.6742721696713385e-07,-5.11381245889864e-06,-3.108695470736577e-07,-5.478003374317471e-06,-4.230664040524865e-07,-3.409458112170131e-06,-4.606110279778696e-07,2.5780015942105673e-07,-4.5638822697165965e-07,-4.021743269455914e-07,-4.708747244094237e-07,-7.151634528619401e-07,-4.929822845189233e-07,-6.029513284632395e-07,-4.78141147336014e-07,1.5891401748311106e-06,-4.3838376203189606e-07,1.4977835779461529e-06
0.0,1.9059328845616855e-09,-4.3684736959008174e-08,-3.116235880388597e-08,-2.735821093178847e-06,-1.348449703735259e-07,-5.275658417262683e-06,-2.7247043051708437e-07,-5.54615371519807e-06,-4.049952167038784e-07,-4.601563493557783e-06,-4.864698768517217e-07,-1.8644621508296804e-06,-5.008202700518246e-07,2.812000090276387e-07,-5.007584771050842e-07,-3.873077967529943e-07,-5.126335838231008e-07,-4.6076897305492437e-07,-5.14813986999198e-07,3.792066672115269e-07,-5.022694915507858e-07,5.108322422215409e-07
0.0,-9.357267588150626e-10,-1.143889590295085e-08,-1.700224888747738e-08,-1.912476237828128e-06,-1.0488523496972509e-07,-4.569915178723248e-06,-2.3620685372368387e-07,-6.0047833953990776e-06,-3.755819350774394e-07,-4.623603942504561e-06,-4.84320535608663e-07,-4.2194754634331045e-06,-5.555535181646634e-07,-1.0851606073558558e-06,-5.528839913941253e-07,9.606338942826577e-07,-5.231194936113617e-07,7.087550573895319e-07,-5.419276952481954e-07,-1.8205064351129005e-06,-5.859554779654604e-07,-1.6479596118861753e-06
0.0,-2.953790927162147e-09,-4.588720789794067e-08,-2.5558551712492543e-08,-1.7303136196883616e-06,-8.741439641266855e-08,-3.129496240280738e-06,-1.9005529965849603e-07,-5.315851086942114e-06,-3.4291443561984546e-07,-6.390360641500428e-06,-4.902415351686377e-07,-5.061519359192403e-06,-5.781389074065486e-07,-1.8159481743342886e-06,-5.930108360296458e-07,2.1510342368120151e-07,-5.717624825950919e-07,1.253273764328842e-06,-5.758254684893376e-07,-1.9457469423813746e-06,-6.331445068698318e-07,-2.2592886162214414e-06
0.0,1.5623657882455085e-10,-4.168679621183113e-08,-2.1038226772259865e-08,-1.4150374150937577e-06,-7.184876493658837e-08,-2.7908699603279895e-06,-1.6712179780070034e-07,-4.931208952133768e-06,-3.1300377949361163e-07,-6.628185864611291e-06,-4.781256112626601e-07,-5.716703128343553e-06,-5.829510195435345e-07,-2.839142497706056e-06,-6.187820014446315e-07,-4.1966328349328704e-07,-6.400560949951703e-07,-1.1821416241918552e-06,-6.433207789763888e-07,1.0359763261975992e-06,-6.107843494331735e-07,1.331075259281264e-06
0.0,6.407305013866999e-09,-1.4593820811440378e-08,-7.848260100908906e-09,-8.599049601928974e-07,-5.4980103431585855e-08,-3.528112355912624e-06,-1.6336278660944187e-07,-4.74565743738436e-06,-3.018526427619911e-07,-6.057263607531745e-06,-4.3736528473596406e-07,-4.752284060142121e-06,-5.606314703460754e-07,-5.250550945847084e-06,-6.708280157662314e-07,-3.0479649226413834e-06,-7.143766439262779e-07,-2.899932401204597e-07,-6.843233939075671e-07,2.03795025167648e-06,-6.3738345880843e-07,1.7574382749947477e-06
0.0,6.266952239059222e-10,7.65400522861795e-09,-2.1944875458369195e-09,-7.026720744171235e-07,-5.5216822909563295e-08,-3.50177715147079e-06,-1.6468097139908965e-07,-4.83779158959139e-06,-2.745624379013914e-07,-4.164634508969815e-06,-3.9837547893623214e-07,-5.773766625400348e-06,-5.586933586245971e-07,-6.833722550754013e-06,-7.04166544254955e-07,-4.202821515670185e-06,-7.645742334065689e-07,-6.133984355644379e-07,-7.388872629977915e-07,2.2205162504361957e-06,-6.779020237697011e-07,2.4760084656421757e-06
0.0,-6.884589497398943e-10,-2.2890997203519947e-08,-2.0450311770841382e-08,-1.8512544876510521e-06,-7.94910972354015e-08,-2.261819541627075e-06,-1.3709586329386392e-07,-2.952421461741985e-06,-2.3988078077990413e-07,-5.140470599921543e-06,-3.934848469370655e-07,-7.04062284414408e-06,-5.648482852915973e-07,-6.223721746508554e-06,-7.075741155969809e-07,-5.176689712676891e-06,-7.947034165757041e-07,-1.4013408724862304e-06,-7.999580938213327e-07,7.547212150099985e-07,-7.48122386517865e-07,2.8032384456019348e-06
0.0,-1.0165268488102155e-08,-1.1382611585395099e-07,-4.4821986736720695e-08,-1.7174702652646147e-06,-7.754581353066444e-08,-8.270198597033922e-07,-1.1668399597458314e-07,-3.1341308932801976e-06,-2.2853248943971836e-07,-5.367901779276606e-06,-3.8852348368115607e-07,-7.351329124414302e-06,-5.661329034527231e-07,-6.435106420405286e-06,-7.111134144638157e-07,-4.9764138601674866e-06,-8.002114670707129e-07,-2.4155067543833355e-06,-8.506625092200484e-07,-1.620576852542155e-06,-8.835714091743527e-07,-1.1932387683796426e-06
0.0,3.7078901612955518e-09,-5.465579186374056e-09,-1.0002515239448387e-08,-1.2484327087773664e-06,-5.945722094446013e-08,-2.682544175329379e-06,-1.2935426586779914e-07,-2.8159208979363885e-06,-2.2610423316728053e-07,-5.284578182886045e-06,-3.852678822129735e-07,-7.116705504537323e-06,-5.595638999438976e-07,-6.450012083011681e-06,-6.983473140210427e-07,-4.578556805386784e-06,-8.027251633835594e-07,-4.103953140207794e-06,-9.05852249371251e-07,-4.356306407556985e-06,-1.0294372717505936e-06,-5.2547237592014415e-06
0.0,5.347160316871947e-09,2.3696752918948394e-08,5.384044856940149e-09,-3.077446476138705e-07,-2.7504002505072518e-08,-2.8670549561831244e-06,-1.3173360160156906e-07,-4.699064990160033e-06,-2.555328228388109e-07,-5.4710111347349524e-06,-3.867880374217402e-07,-4.9263275724525776e-06,-5.29533467771388e-07,-6.32837532633794e-06,-6.717245812522775e-07,-5.175798969792569e-06,-8.14647471024295e-07,-6.373582527618543e-06,-9.761298999370325e-07,-6.458865831049096e-06,-1.1465138497927482e-06,-7.046085282037838e-06
0.0,6.050922847181179e-10,2.3581697471577383e-08,3.732846830241349e-09,-2.828696118068562e-07,-2.3191698210355067e-08,-2.2327874144349047e-06,-1.2380801254118252e-07,-5.438838723364106e-06,-2.724623955996435e-07,-6.078017269203582e-06,-3.988890125834689e-07,-3.843586261797877e-06,-4.928084706510568e-07,-4.4545775831403646e-06,-6.386217590464416e-07,-7.122084156890156e-06,-8.386482070598717e-07,-8.490384065142567e-06,-1.0449759135506668e-06,-8.118422133849576e-06,-1.2553000817395674e-06,-8.591251294057879e-06
0.0,1.1542283544447818e-09,1.3815114621233955e-08,3.989481011980186e-10,-5.626084476895737e-07,-4.521485875788538e-08,-3.0053630782034143e-06,-1.394037237478774e-07,-4.4813965697048345e-06,-2.588487316330371e-07,-4.660997222934342e-06,-3.7391687528316676e-07,-4.888997672147521e-06,-4.90354191950979e-07,-4.199302238948493e-06,-6.270766564670523e-07,-7.411737930441756e-06,-8.441355638744089e-07,-9.819983636496292e-06,-1.1108056853729704e-06,-1.0736581624883948e-05,-1.3640519034047904e-06,-9.840218982986208e-06
0.0,-2.082544163482193e-09,-1.9006293866087985e-08,-2.0207384692753142e-08,-1.8831528189227615e-06,-8.27768091141949e-08,-2.500305976318685e-06,-1.5171161568306651e-07,-3.3447205409304207e-06,-2.3805869336907362e-07,-3.2811640385423385e-06,-3.3611479409492273e-07,-4.9879285324582345e-06,-4.7517070922635724e-07,-6.094095485839209e-06,-6.530691447181956e-07,-7.804881773605298e-06,-8.586865901121925e-07,-9.36479043044417e-06,-1.1461150673856777e-06,-1.3393709148591815e-05,-1.5018391809888083e-06,-1.4554828665518772e-05
0.0,-4.594510241927797e-09,-1.09615231967472e-07,-4.939654534114199e-08,-2.584241541465087e-06,-1.1072733079142037e-07,-2.3095598527815483e-06,-1.6144552942485538e-07,-1.6069073776472647e-06,-2.0994961607563986e-07,-2.888202614095792e-06,-3.089870839340236e-07,-5.00231128413247e-06,-4.6361676057910813e-07,-6.995459148172891e-06,-6.520075924952345e-07,-8.560659163267473e-06,-9.001933767892288e-07,-1.1162528801327451e-05,-1.2099645460375036e-06,-1.3379300389268994e-05,-1.5484647930359135e-06,-1.3547562377433245e-05
0.0,-1.1053977140565726e-09,-1.0411186155482155e-07,-5.1879903619357e-08,-3.120603304141754e-06,-1.1976756632541794e-07,-2.1350694901848334e-06,-1.591323333231402e-07,-1.054997974255681e-06,-1.998898405816844e-07,-2.8514878452023083e-06,-2.93362606858311e-07,-4.217524235440004e-06,-4.320294453848861e-07,-7.490972159006752e-06,-6.58153707604529e-07,-1.0375811627629613e-05,-9.590319776198177e-07,-1.3166293429320832e-05,-1.2707264353374182e-06,-1.1766023265312811e-05,-1.5706655774198234e-06,-1.2200417268541876e-05
0.0,-6.254287885649385e-10,-8.64304429994584e-08,-3.6333513108897666e-08,-1.895530989401095e-06,-9.098955033372229e-08,-2.7458409953343385e-06,-1.5797640749708508e-07,-2.3057808435210693e-06,-2.0708985194970422e-07,-1.6946004013714747e-06,-2.6223945272735203e-07,-3.524557592374584e-06,-4.175742064399688e-07,-9.013699474802759e-06,-6.881778188228523e-07,-1.2011042133314999e-05,-1.0011453479061456e-06,-1.2764162559720454e-05,-1.3122523562911823e-06,-1.2121535432832889e-05,-1.6173456357344483e-06,-1.2291712030756633e-05
0.0,3.0357882067807214e-09,1.9333795018652202e-08,-3.9857838118807156e-09,-1.3434546730553321e-06,-6.938417718333468e-08,-3.187069950747935e-06,-1.376631830325948e-07,-2.2590636883596926e-06,-1.8283183991199297e-07,-1.685765554528519e-06,-2.6460233468273637e-07,-5.300426935265956e-06,-4.391243144278536e-07,-8.690242419425164e-06,-7.056958181155804e-07,-1.2331042976615825e-05,-1.0253111554390463e-06,-1.282842042661236e-05,-1.3501202856043415e-06,-1.3172776332794933e-05,-1.6727476156211675e-06,-1.271022093199521e-05
0.0,-5.457433823533848e-09,-3.860177704790869e-08,-1.7948470990628256e-08,-8.757613806583874e-07,-4.093218510085489e-08,-6.921280369369927e-07,-7.582055705264818e-08,-2.7116697307305802e-06,-1.6228553353447165e-07,-3.914735994133428e-06,-2.9019837926248004e-07,-6.4767481881611735e-06,-4.7671015297180107e-07,-8.467068276583755e-06,-7.240850384695553e-07,-1.1418194239945256e-05,-1.0335988999969418e-06,-1.3096488603146173e-05,-1.3843507919939923e-06,-1.4607086798134968e-05,-1.7329984140341743e-06,-1.3495851667898845e-05
0.0,-1.0479252391003762e-09,-3.2679056573567714e-08,-9.099137923983561e-09,-9.313263164758466e-08,-6.4034537520249615e-09,-2.298042842028742e-08,-2.7766780075093076e-08,-2.2854234566578686e-06,-1.3701579125992415e-07,-6.19910247193169e-06,-3.1625808277988815e-07,-7.72414489034949e-06,-5.164243671945998e-07,-8.497621041373921e-06,-7.519724307582926e-07,-1.0527601012680212e-05,-1.0467558991761145e-06,-1.3004259215104428e-05,-1.4043681301419437e-06,-1.5503187322656265e-05,-1.8006435939030335e-06,-1.5925936124647594e-05
0.0,6.446048506532954e-09,6.492550943467514e-08,2.9426208689312804e-08,1.3403002484788448e-06,4.06697929547164e-08,-1.0413100525242102e-06,-1.515549295012573e-08,-3.102341346343763e-06,-1.2396322187645116e-07,-6.032183048107089e-06,-3.165587496527524e-07,-8.832904886813633e-06,-5.495028010472796e-07,-9.768089784582826e-06,-7.896401407270361e-07,-9.545567323903475e-06,-1.0726670524498586e-06,-1.3428020468452057e-05,-1.4299117487156187e-06,-1.4946613417148166e-05,-1.8268859557831652e-06,-1.6380551449892947e-05
0.0,8.660440716626366e-09,9.469080762064563e-08,4.237631469385995e-08,1.988828728237497e-06,7.139596886445114e-08,-5.128805820933545e-07,9.231602176442755e-09,-4.187160644905057e-06,-1.3429931035497114e-07,-7.0773450798310585e-06,-3.194373867487745e-07,-7.723614965754522e-06,-5.487303774691658e-07,-1.0695088323501114e-05,-8.297261308078449e-07,-1.1605499760690847e-05,-1.130220676632863e-06,-1.2342771358530434e-05,-1.4540290947231311e-06,-1.3787827048757833e-05,-1.811404255603449e-06,-1.448529161494485e-05
0.0,9.507884521203619e-11,9.05226170204021e-08,3.7999954671680314e-08,1.903205995227763e-06,6.84335939732095e-08,2.473958837162201e-07,1.9687488116427884e-08,-4.296810032022206e-06,-1.2215797106708546e-07,-6.800150338327954e-06,-3.232595088415889e-07,-9.080088170740736e-06,-5.636958061403536e-07,-1.032860645354179e-05,-8.540537018644274e-07,-1.287304265887006e-05,-1.1875856805381978e-06,-1.3243495022519485e-05,-1.4957041139928504e-06,-1.1227912829968272e-05,-1.7559410053789121e-06,-1.0041535439333826e-05
0.0,1.7714941654444008e-09,5.881687636164553e-08,2.520575775896969e-08,1.1778378433002903e-06,3.941793681995431e-08,-4.781402831874573e-08,1.2873119276577903e-08,-2.6642455376471943e-06,-1.0421824245780841e-07,-6.4379621212861685e-06,-3.107297728735858e-07,-1.0218987543841784e-05,-5.886731372207785e-07,-1.1548647019138064e-05,-9.046583213932788e-07,-1.3595374332065914e-05,-1.222551302721644e-06,-1.1657846089842633e-05,-1.5077234576133413e-06,-1.1008366578547459e-05,-1.7652784317458407e-06,-9.950503760108999e-06
