0.0,0.005665414787582889,9.630400331658491e-08,0.005665429464434113,-1.1022588744185983e-06,0.005665399544877484,1.0410393428042496e-06,0.00566542034322784,-1.6290218449163783e-06,0.005665399977865079,2.1188618301653188e-06,0.00566542961508856,-1.288287709934621e-06,0.005665468741186815,5.265030778716925e-06,0.005665510693682205,-2.4288527514435598e-06,0.00566551459625907,1.9010457797513394e-06,0.005665455520723918,-4.695791413182136e-06,0.005665422759877846,7.641281987650196e-07
0.0,0.005665385700626512,1.64123918752613e-07,0.005665424123738834,-8.572177054265828e-08,0.005665413555102325,9.274490159321852e-07,0.0056653981915014496,-2.7560254308363223e-06,0.0056653788597140235,1.8378200792816167e-06,0.00566540855308989,2.451874756291977e-07,0.0056654615920387116,3.7289456915737494e-06,0.005665506435640809,-4.1090554620713636e-09,0.00566552648818183,9.414831759447885e-07,0.005665496703623134,-2.249124809651835e-06,0.005665478101510318,1.7068915739648978e-07
0.0,0.005665412256049171,-7.824237907747921e-08,0.005665396158900915,3.826587366736782e-07,0.00566540617552513,-1.15901462424116e-06,0.005665381508138639,4.256758128796953e-07,0.005665373544219614,-1.3447300424002988e-06,0.0056653982730044804,3.1923742476888686e-06,0.005665447928931907,9.521215523463837e-07,0.005665496083394635,2.3703121186956386e-06,0.005665524595840055,3.032954916019261e-07,0.0056655457569500895,9.473406284413662e-07,0.005665537055277505,-1.1156418648958978e-06
0.0,0.005665425410479741,-1.542211237777203e-07,0.005665384570561001,-3.629806233839162e-07,0.005665380773775557,-2.1626480050507197e-06,0.005665357240195072,2.432888064764716e-06,0.005665391222482808,-1.6615256062933193e-06,0.0056653913563068144,3.0756333120526664e-06,0.005665427943942002,-8.159644198501093e-07,0.005665480570368733,5.035500470789108e-06,0.005665523843665766,-1.1317702724355597e-06,0.005665587505293337,4.98188515938251e-06,0.005665613162627198,-1.5295206357542931e-06
0.0,0.005665410813345657,-1.0549807751203202e-07,0.005665376490818548,-9.534789361730966e-07,0.005665364011729949,-1.3054068108513873e-06,0.005665349658194475,1.5614927510284386e-06,0.005665379713140851,-4.283960941016291e-07,0.005665399211771366,2.5323783426080715e-06,0.005665417052828394,-1.0714618145468623e-06,0.00566545255396277,3.899704819588232e-06,0.0056655255239197455,2.278280270099717e-06,0.005665628691409896,4.9780056958142905e-06,0.005665707113950426,2.0304925013338043e-06
0.0,0.0056653632338598695,6.00612897526786e-08,0.005665375034981594,-4.035562348056161e-07,0.005665354907441218,-4.780927006097404e-08,0.0056653547603956345,-6.268573443750003e-07,0.005665362442430976,1.7313576263329785e-06,0.005665390601614786,-7.591921188449584e-08,0.005665407872291347,2.033113013318857e-06,0.005665443677644553,7.92810761071303e-07,0.0056655283580329474,5.936841583175076e-06,0.005665655163978834,4.5146403569978355e-06,0.005665818470689413,7.777241274967711e-06
0.0,0.005665329619271619,1.4392071686691187e-07,0.005665360438048112,-5.428981819745712e-07,0.005665344956983468,1.9904326052425776e-06,0.005665371291496403,-2.4189376724271775e-06,0.005665349061060098,2.733657456684752e-06,0.0056653649975077,-2.3843725422451226e-06,0.005665395118505824,4.764913582429873e-06,0.005665446620243365,1.935948018172671e-07,0.005665544579525068,6.6362138494778535e-06,0.005665677737104856,5.467705798523803e-06,0.0056659007441442035,1.0842033502229232e-05
0.0,0.005665314366858373,5.4016264519815825e-08,0.005665334622812407,7.268859979812571e-07,0.005665345460774783,1.1090662033306414e-06,0.0056653672256871315,-8.646571386566834e-07,0.005665343893783961,5.39449863147134e-07,0.005665347678275817,-1.0459103626512503e-06,0.0056653724538649605,3.756590060801397e-06,0.00566544722484502,1.935470053416625e-06,0.0056655707766692905,7.731625400493617e-06,0.005665724032785915,5.075084666089459e-06,0.005665911913595375,9.04681428863784e-06
0.0,0.005665304615007753,7.023226138067534e-09,0.005665314924543604,1.110388454843167e-06,0.005665344221200708,3.403792866806029e-07,0.005665340363686925,4.273386349812469e-07,0.005665347766491334,-1.002302325229499e-06,0.005665331060538448,1.031038614102523e-06,0.005665355988186003,5.139380670978014e-07,0.005665450926154091,7.163678035746084e-06,0.005665603293199821,5.103643579296785e-06,0.005665767033303346,6.934554972806135e-06,0.005665897932935635,4.315709447025656e-06
0.0,0.005665322437008669,-1.6898949164914145e-07,0.005665290825512258,1.1075721164581278e-06,0.0056653272897945845,-9.140097723272645e-07,0.005665324665669716,2.37569582231213e-06,0.005665330334873913,-3.207266411411325e-06,0.0056653138908527,3.35072643194782e-06,0.005665362207032878,1.7300868849281575e-07,0.005665473480799985,8.21217918593744e-06,0.0056656179965948435,4.12768343723452e-06,0.0056657932800310475,8.241986621334493e-06,0.005665919386588814,3.1493775990198134e-06
0.0,0.005665304942682625,-7.85891360921568e-08,0.005665294088989437,9.207393822076502e-07,0.005665309410148514,-1.2414648711178568e-06,0.0056652920903525715,9.64974121966994e-07,0.005665298890274452,-9.482409734712673e-07,0.005665312963002601,2.8123720144845425e-06,0.0056653842180216865,2.3553429051757333e-06,0.00566549750925068,6.714780220802176e-06,0.005665629343631171,4.3333455164240256e-06,0.005665802711949412,8.51351821599587e-06,0.005665972800580242,5.723815623641879e-06
0.0,0.005665290581779816,6.590289376408649e-08,0.00566530190491063,-6.443507045080314e-07,0.005665277538727837,7.960060858931268e-08,0.005665262804232052,-2.0940752201229035e-06,0.005665260518587731,2.7416303057229107e-06,0.005665326122347307,2.1260448976555164e-06,0.005665412316995715,4.559018923132438e-06,0.005665509038965723,3.5426854649166618e-06,0.005665648908527798,7.374025131456401e-06,0.005665815320499672,6.309497135091018e-06,0.005666013289302934,8.891209769738663e-06
0.0,0.005665294317663667,8.667261714742878e-08,0.005665298675724202,-2.117444146487265e-06,0.005665233388297774,-4.1090999392270337e-07,0.005665235532597191,-1.3572173012014347e-06,0.005665249500210976,4.2006871138485835e-06,0.005665330899233831,8.644678317656952e-07,0.005665421154459763,7.076513381583789e-06,0.005665535368530087,1.838661963408387e-06,0.0056656745951327685,9.044066900202078e-06,0.005665826001509982,4.1926199666433055e-06,0.005666037656053597,1.1168637664529022e-05
0.0,0.005665293688945355,1.5188371096108063e-08,0.0056652750744065955,-2.768092770289758e-06,0.005665207206143421,-4.5496832348345195e-07,0.005665213079370629,-6.200572262673698e-07,0.0056652481781231424,4.2823937188932735e-06,0.005665326704434502,1.6418442100939643e-06,0.005665429182034146,6.362333504168499e-06,0.0056655575206381635,4.432635306524328e-06,0.005665708319649621,6.5833788567411774e-06,0.005665844773942663,5.438195689769927e-06,0.00566601286671734,7.3672417010926255e-06
0.0,0.005665264804871003,-1.0848361343328978e-07,0.0056652336994070735,-5.853710795192921e-07,0.005665216773106168,-2.0744142248202654e-06,0.005665195242393973,1.7084979382594921e-06,0.005665238058116256,1.1590030907513356e-06,0.005665323461828133,5.600071255756053e-06,0.005665441755979416,3.9813421241033975e-06,0.005665581720040016,6.829733486955406e-06,0.005665728490353315,5.282411434278175e-06,0.005665875524347809,5.610457285301691e-06,0.005665975343053757,3.135380856336978e-06
0.0,0.005665211274715857,-8.616035546280696e-08,0.005665196432509639,8.431208365660934e-07,0.00566522022870241,-1.3205495712365257e-06,0.005665191213163063,1.8003311112776924e-06,0.00566523830613314,-8.20658194731302e-08,0.005665312510522917,7.48890834995434e-06,0.005665454265409774,3.0247909310521565e-06,0.005665612683484667,9.142886604391962e-06,0.00566574702246736,2.4863297364431974e-06,0.005665884004566093,7.165002802245808e-06,0.005665979246557247,1.731335174247895e-06
0.0,0.005665169479749183,-6.178265405151319e-08,0.005665160242265066,8.060694831592372e-07,0.005665193229146982,3.1830336404905465e-07,0.005665207244952884,1.9909164263941998e-06,0.005665241586330306,2.874612485966093e-07,0.005665315675469383,6.274931735613017e-06,0.005665467335781234,5.188100952979149e-06,0.0056656279673576075,7.422011323033984e-06,0.00566576263633994,3.6761512200702276e-06,0.005665893629388654,6.269156146383133e-06,0.005666000790245674,3.0135131855465716e-06
0.0,0.0056651142096727615,7.425459414593836e-08,0.005665139253802307,8.280613378251983e-07,0.005665157717865986,1.5048610031630893e-06,0.005665202954191448,1.3516907074429637e-06,0.005665256490158802,3.955261193696867e-06,0.005665352727132901,2.748027134861398e-06,0.0056654688439389915,7.260015145663175e-06,0.005665623195104419,4.801121671908496e-06,0.00566578115602877,7.056005640386555e-06,0.0056659047304114165,3.830082819364871e-06,0.00566603276972253,5.8953512988546635e-06
0.0,0.005665074763741187,1.7516279488119025e-07,0.005665111220117941,-5.802755663468393e-07,0.005665116838539573,3.9499581419175035e-06,0.005665200232260715,6.586290672585518e-07,0.005665275366581765,6.534995276606865e-06,0.005665385517705029,1.423013748513352e-06,0.005665487610495873,7.231012383608611e-06,0.0056656150941791815,3.3456454847592647e-06,0.005665783049338063,8.71845363333735e-06,0.005665917017712117,3.5031994955801546e-06,0.00566607002799861,7.725580336696608e-06
0.0,0.00566504585655983,7.575172470356515e-08,0.005665066740840924,4.180593852561574e-07,0.005665095636294508,3.0800098385813327e-06,0.00566519332730418,3.6917670343359418e-06,0.005665293959963126,5.042477270111853e-06,0.005665406398317387,3.0391304794543662e-06,0.00566551067728387,6.215001578383163e-06,0.005665631018523962,2.9791847904726074e-06,0.005665764864986165,7.727790320428864e-06,0.00566592135431934,5.501064344972506e-06,0.005666123710140635,9.671750867266963e-06
0.0,0.0056650044674099575,-8.86792342490891e-09,0.005665019889763066,2.2323631757365616e-06,0.00566509646919289,2.797100290946368e-06,0.005665180680957821,4.8307652418957195e-06,0.005665303948425179,4.152895005041057e-06,0.005665423869500518,5.8841044750264236e-06,0.005665538853074789,2.8419079121093017e-06,0.005665637332443569,5.70846117046725e-06,0.005665759500945745,4.0241116791736535e-06,0.0056659347905485095,9.59601272978539e-06,0.0056661294377055,6.410682239604502e-06
0.0,0.005664968181813034,-7.523071821928053e-08,0.005664977422642239,3.506858422142755e-06,0.005665089539483856,2.448606386378921e-06,0.005665175813538749,6.835597117867418e-06,0.005665314586622705,2.567794310098151e-06,0.005665435377971195,7.748544780134638e-06,0.005665550186082736,1.1895192650891804e-06,0.005665648617170406,6.800336290183172e-06,0.005665769903878385,3.8914890144943726e-06,0.005665958008846148,9.275581567219326e-06,0.0056661082546149285,4.035895282858796e-06
0.0,0.005664932936058935,-7.596913391596719e-09,0.005664953429347859,2.8798352294650297e-06,0.005665058592135343,4.17477004376085e-06,0.00566518131226513,6.663542553515512e-06,0.005665330090734202,3.7466176167141214e-06,0.005665435636797481,5.705796625247483e-06,0.005665542378868972,2.9369694106873306e-06,0.005665673546932583,6.970204663241649e-06,0.0056658064899941275,4.352287629702105e-06,0.00566595883965376,7.135325716065877e-06,0.00566610653151892,5.126066056766102e-06
0.0,0.005664893767689168,1.2185904631064567e-07,0.005664940327715589,2.2164630660157556e-06,0.005665030376128354,6.221261755051884e-06,0.005665191074110292,4.94221880135274e-06,0.005665318436563183,6.124669054118203e-06,0.005665434585395864,2.993594294473786e-06,0.005665555230202491,6.548626193711925e-06,0.005665689463402956,4.703908379910398e-06,0.005665842266899414,6.677886895789844e-06,0.005665967119423458,3.92358993096977e-06,0.005666090734031996,5.627220619386389e-06
0.0,0.005664855662640202,1.8597260623908298e-07,0.00566493140770988,3.5936481341471327e-06,0.005665025542436447,5.826450212703102e-06,0.005665174193374715,3.6727551798795424e-06,0.0056652922559509425,7.857648331595727e-06,0.005665444117919063,2.681552029638358e-06,0.00566557216351767,8.568873687062237e-06,0.005665716949691485,2.7874341655488163e-06,0.005665864246833723,8.103987902381299e-06,0.005665967375111686,1.7612775662395912e-06,0.00566609794065986,7.40171229622929e-06
0.0,0.005664859165555219,1.6423504522553728e-07,0.0056649179311844475,2.4717411318279156e-06,0.005665009707874642,6.208521258024179e-06,0.005665148593585893,3.6154853120122693e-06,0.005665277122900658,7.435756521419065e-06,0.005665436919806362,5.233771744385745e-06,0.005665605351247501,7.595987996235584e-06,0.00566574761182284,4.193969060795101e-06,0.005665868831470852,5.348966030850578e-06,0.005665972122994418,3.4278517271740968e-06,0.005666097797580941,6.056728103875439e-06
0.0,0.005664892417371235,-4.853655911214533e-08,0.005664901798551723,2.603131802606598e-06,0.005664989747016919,3.078843159877436e-06,0.005665107213744214,7.1240778347579725e-06,0.005665273267400254,5.300896664495599e-06,0.005665442788158455,8.727563402036966e-06,0.005665621693027652,5.282263691577315e-06,0.005665772253897121,6.138448003040505e-06,0.005665874410473196,3.2134817378063677e-06,0.005665985895338418,4.892610200920827e-06,0.005666085769055519,3.5096469923866778e-06
0.0,0.005664909284102132,-1.1827255537083316e-07,0.005664897058587284,2.063032492096551e-06,0.005664971542489466,1.6344848544772974e-06,0.005665067575686253,7.979958252761389e-06,0.005665265990972708,6.12416050980607e-06,0.005665457534551215,9.940627957827594e-06,0.005665631795567589,3.212491065684253e-06,0.005665773481652274,8.538015038068132e-06,0.005665894733325241,1.5916708799758928e-06,0.0056660059188253144,5.962678974852426e-06,0.005666062082977764,-1.0017869276949762e-08
0.0,0.0056649051075468694,-6.80761488050323e-08,0.005664896909393197,1.0857165785276819e-06,0.00566495103470858,2.355755443044789e-06,0.005665060110647734,7.221213282553502e-06,0.005665252825687408,7.010895262634971e-06,0.005665450975973296,9.341360594731127e-06,0.005665638946291117,5.089265030659303e-06,0.005665786155696094,6.789985914252078e-06,0.005665906528271035,3.4001576900258448e-06,0.005666018394975373,4.560453007844897e-06,0.005666079560962742,1.2665163741620765e-06
0.0,0.005664870499681551,8.113087914061338e-08,0.0056648978897343,1.019806175012371e-06,0.005664946149782918,4.067170328665358e-06,0.0056650712708422105,4.95589177972126e-06,0.005665233212117866,8.584837014609376e-06,0.005665437261414195,6.9751987949247925e-06,0.0056656320307481274,8.90502498315951e-06,0.005665805876083473,4.335722547436962e-06,0.00566592222637081,5.4030129807525e-06,0.0056660124558974385,2.638771607583284e-06,0.005666144943598737,6.966213031891296e-06
0.0,0.005664830430512429,2.0306282840321135e-07,0.005664893475716927,1.7119932950233559e-06,0.0056649523573890324,5.66147762013798e-06,0.005665087369531008,2.7524384903732067e-06,0.0056652174524802895,9.564385731544669e-06,0.005665420898987386,5.618711863214058e-06,0.005665630033250434,1.0614567089875132e-05,0.0056657950762540165,3.4073118175518085e-06,0.005665939009782047,7.017023919099649e-06,0.005666036052545177,2.263890348048846e-06,0.005666155792388432,6.3305908769621315e-06
0.0,0.0056648233354459065,1.068346426317849e-07,0.0056648746382386254,3.0529370320495808e-06,0.005664960169553523,4.452675644836572e-06,0.005665088476489384,4.78822418475894e-06,0.005665227688238181,7.566106795195599e-06,0.005665414413431838,6.119466681900215e-06,0.005665598369666286,9.304108886210823e-06,0.005665788110114742,5.434751155115365e-06,0.005665951222081857,7.128799518441159e-06,0.005666061610444164,2.765048388509569e-06,0.005666175362471654,5.694915524202335e-06
0.0,0.0056648398586987775,3.4187206164546334e-09,0.005664855378192362,2.1031402264934118e-06,0.005664954711872379,4.7742907734794245e-06,0.005665087801767791,6.8067197705513565e-06,0.0056652524139871405,5.005871812251762e-06,0.005665397769741294,7.835665661893301e-06,0.0056655789013087795,6.0617853890526376e-06,0.005665774157841026,9.335294449729135e-06,0.005665946397646994,4.7243675865601556e-06,0.005666092773126105,6.302294659903554e-06,0.0056661970808349485,2.916498611227392e-06
0.0,0.0056648416691821475,-8.01785373550741e-08,0.005664847112734693,3.214277349469142e-06,0.00566496161028625,3.2663627145843496e-06,0.005665079013290618,8.274062204206864e-06,0.005665253701532769,3.6928024171285684e-06,0.005665400922378815,9.233010276537211e-06,0.005665569846510418,4.1369268734386e-06,0.005665751994163397,9.90757933763552e-06,0.005665928926934216,5.03873372077451e-06,0.005666119289126452,8.774954319473429e-06,0.005666253496548076,3.3072627950815747e-06
0.0,0.005664827898245084,3.3693373680153447e-09,0.005664856341745246,3.4848394099958496e-06,0.005664964583325983,3.5193070879544442e-06,0.0056650759228997274,6.6384437451584905e-06,0.005665236702836907,5.553771472694061e-06,0.005665407736075154,7.951179740900283e-06,0.005665568388261587,5.009588031000848e-06,0.005665728509097196,8.12861622029715e-06,0.00566591326021405,6.615673187911052e-06,0.005666130047303771,1.0246247032274238e-05,0.00566634690453849,7.5832580017602835e-06
0.0,0.005664828721132113,1.3328130840523853e-07,0.00566487339636028,1.655183709417738e-06,0.005664944974760121,5.5351063600128604e-06,0.005665085851022201,4.488848862322342e-06,0.005665228586660129,7.472918534823236e-06,0.005665393848550602,5.422454655519641e-06,0.0056655618933118615,7.945742018135496e-06,0.00566571606346017,4.9227135208481386e-06,0.005665903098726058,9.675417327961501e-06,0.005666141564391467,1.0016467143025848e-05,0.005666429655128846,1.2276682242182105e-05
0.0,0.005664838031138197,1.6529095969702122e-07,0.005664885711738255,1.0948025492155637e-06,0.00566493978098896,5.383044271629896e-06,0.005665082336458667,4.1929539618553615e-06,0.005665221797605343,8.289198927086537e-06,0.005665388430413996,3.474410450440812e-06,0.0056655282357878515,9.1686218867105e-06,0.005665706590400802,4.630547292547398e-06,0.005665919115598849,1.2026445528415321e-05,0.005666156058421066,8.325811154055133e-06,0.005666476055848067,1.5500285462486857e-05
0.0,0.005664851601134156,1.2124176269840104e-07,0.005664891784979909,1.3975814223861946e-06,0.0056649498547436715,4.797399414580799e-06,0.0056650767691344,4.039650605596779e-06,0.005665211477274736,7.2728885744225955e-06,0.00566536083450536,4.393015674634617e-06,0.005665512330022669,7.814945121857341e-06,0.005665691189669117,7.331605127676563e-06,0.005665940594545976,1.1296188981001026e-05,0.005666192774282415,9.53390764882724e-06,0.005666441103498204,1.0117850277452633e-05
0.0,0.005664875948840325,-3.894092178214627e-08,0.005664887988010935,2.713234302560216e-06,0.00566497545891773,2.522891228293502e-06,0.005665067831271684,5.99481795989251e-06,0.005665193185655578,3.4351649253246642e-06,0.005665323888236541,7.211718289583101e-06,0.005665491714424872,6.531721575557172e-06,0.005665711993584385,1.066283288734523e-05,0.005665952207031624,8.763712219737633e-06,0.0056662062629961145,1.0950841513636467e-05,0.005666445759481374,8.731288338555596e-06
0.0,0.005664893908446371,-6.6772418366275e-08,0.005664898286928014,2.678899908565142e-06,0.005664992465578449,2.312094834475473e-06,0.005665057384640162,5.072246189888053e-06,0.005665166267718877,1.8474529157423057e-06,0.005665286432306098,9.478026681615567e-06,0.005665490815443683,6.020345962567198e-06,0.005665728119000665,1.2410579383295016e-05,0.005665958087622523,7.034492341681946e-06,0.005666218902106434,1.235552288773201e-05,0.005666449165764467,7.249121525179847e-06
0.0,0.0056649103904573336,-5.9785826672016595e-09,0.005664926328823622,2.190090747109561e-06,0.0056649908988297675,1.6270019131480117e-06,0.0056650382950409256,3.4533383964347375e-06,0.005665134180275189,3.605469057381785e-06,0.005665279199665724,8.56992368647914e-06,0.005665489031408309,7.607802904995326e-06,0.005665724214524874,1.1168212000635104e-05,0.005665971624557411,8.97862122625032e-06,0.005666231583937555,1.086717886065181e-05,0.0056664583995123825,8.044800829461372e-06
0.0,0.0056649454610211486,3.858430151985905e-08,0.005664958056082307,2.638172843806778e-07,0.0056649621079473,1.2977410282189695e-06,0.005665021791581321,2.2706728430375998e-06,0.00566511564536929,6.557435090551844e-06,0.0056652825101041705,5.687570377744225e-06,0.005665478137931704,1.0525019550538814e-05,0.005665721763094048,8.77030323203294e-06,0.005665986884294858,1.1729005046001083e-05,0.005666229592250965,8.70360071965985e-06,0.005666496612815511,1.187746476430186e-05
0.0,0.005664976431773895,1.0284185021269791e-07,0.005664981678599161,-2.3628609167027133e-06,0.00566493706768762,2.1854724195002853e-06,0.005665009711659046,1.1423363745884726e-06,0.005665107469531584,8.088537019650861e-06,0.005665272731523455,4.642694210729982e-06,0.005665483353588945,1.1842012699276792e-05,0.005665719391463785,7.549510154962362e-06,0.005665984220034668,1.2739528988682486e-05,0.00566623613336361,8.530777328607767e-06,0.005666519544703816,1.3097533580454631e-05
0.0,0.005664984211836788,1.9487857846118476e-08,0.005664982128187959,-8.88291572395395e-07,0.005664958256295645,1.8020617579129444e-07,0.005664990460956685,1.8284226026936062e-06,0.005665091654897612,6.972826254150395e-06,0.005665277239790288,6.857058877287058e-06,0.005665480055860703,1.0036708718843052e-05,0.005665721143725145,8.589853542545775e-06,0.005665976959335098,1.210771717165389e-05,0.0056662402395640556,9.432042525863472e-06,0.005666541568085651,1.374222928203329e-05
0.0,0.005664981871517174,-6.70905840964262e-08,0.005664969485824205,4.2291561201333367e-07,0.0056649802448848355,-4.95628788677232e-07,0.005664993579734408,2.6826929721979326e-06,0.0056650904578096125,4.460408236867929e-06,0.0056652576229679645,9.538429404281024e-06,0.005665488049741034,7.686102401638137e-06,0.0056657165316684665,1.1206667822539702e-05,0.005665967628153305,9.13864440465062e-06,0.005666256333902355,1.2887743500418732e-05,0.005666521113890401,9.161453350966951e-06
0.0,0.005664977591802985,-1.458935450624686e-07,0.00566495170678305,1.1579567570080232e-06,0.005664988621989775,-6.996592664621485e-07,0.005665010294860853,4.480223193143458e-06,0.005665108155706989,2.1323444825680386e-06,0.005665245683496927,9.87884523892158e-06,0.005665465054804037,6.920438048313454e-06,0.005665720445278427,1.3132521317710555e-05,0.005665972074356696,7.956948683838746e-06,0.005666257231272406,1.3468050738075522e-05,0.005666526136872932,9.054948279263898e-06
0.0,0.005664949934356216,-4.759535713814158e-08,0.005664946275927083,1.0120172333373331e-06,0.005664985643343695,1.0912396344598777e-06,0.005665032198073378,3.6476544699866644e-06,0.005665127008210088,3.0469058286830812e-06,0.005665250081653455,7.710668888742504e-06,0.005665444027591518,7.616443002771268e-06,0.0056657031800438325,1.243224982475787e-05,0.005665982827227676,1.0453823992080288e-05,0.005666266356648734,1.1359723437352982e-05,0.00566651754586159,9.35446376022291e-06
0.0,0.005664911703029798,1.1672209526113596e-07,0.005664946281863012,8.281182148164744e-07,0.0056649792152531735,3.2698791455756523e-06,0.005665055832364607,1.6834248917605844e-06,0.005665136574149551,5.687270103511481e-06,0.005665263906147925,4.274832177354448e-06,0.005665440297267197,9.824870774209994e-06,0.005665682750705304,9.896797456151198e-06,0.005665983291798754,1.3172778846950565e-05,0.00566626451059207,9.768298437187174e-06,0.005666533490971659,1.1480948374556807e-05
0.0,0.00566489281737538,1.283954319952694e-07,0.005664936524020663,1.4186787234796803e-06,0.005664974498049045,3.6415602701841683e-06,0.005665072471927461,1.852896499090794e-06,0.005665144783624747,6.171397345835177e-06,0.005665279065534369,3.0970314059645533e-06,0.005665446466570106,1.1369630556751027e-05,0.005665684882044965,7.32495293527657e-06,0.005665962797891311,1.3990975295043478e-05,0.005666241718319496,1.0061692700349303e-05,0.005666590684752722,1.6236000157251123e-05
0.0,0.00566488507069806,1.311290364988251e-07,0.005664924614655321,1.109104248719413e-06,0.005664974287706263,4.186314488554883e-06,0.005665068944702249,2.387970896200426e-06,0.005665159925864853,5.562853554789726e-06,0.0056652925940181694,5.059327473281913e-06,0.0056654740633032006,8.968316857459742e-06,0.005665676746110404,7.933550869098054e-06,0.0056659332554197485,1.2175009483534791e-05,0.005666240250182279,1.2642889175012276e-05,0.005666588371895566,1.4633400550571825e-05
0.0,0.00566489583113882,-3.2195113524669775e-08,0.00566490609314644,2.2921200544086804e-06,0.005664979246971689,1.8994169869333725e-06,0.005665047038038396,5.1881341804662995e-06,0.005665179354045462,4.14539541934758e-06,0.005665325642166341,7.779055171960404e-06,0.005665477747132462,4.998228014939335e-06,0.005665674222131657,1.017758747165287e-05,0.005665922580474649,1.0344625749021526e-05,0.005666236616427608,1.3918205502232682e-05,0.005666560429755955,1.2293379612212444e-05
0.0,0.005664911004339176,-1.1254948049138216e-07,0.005664894066199541,1.4617439583991847e-06,0.005664962293774903,1.6746937851453585e-06,0.005665047194415606,7.113304433463361e-06,0.005665200280892079,3.3078473473814234e-06,0.005665331434911982,8.224917614647256e-06,0.005665491107236573,4.158275936712021e-06,0.005665679766919379,1.1325306581956947e-05,0.005665922967759629,8.46415930071072e-06,0.005666232031677819,1.461539905820468e-05,0.005666504448329554,8.54964160698315e-06
0.0,0.00566489327168974,-3.748317126419183e-08,0.005664893930265352,1.325401831604115e-06,0.005664956269258649,2.7646079480301304e-06,0.005665056204261144,5.965186105292894e-06,0.005665199562623948,4.5248723055434245e-06,0.005665336262710829,7.002255725290764e-06,0.005665499601485913,6.092631584218879e-06,0.0056657017990236055,1.0063368997369723e-05,0.005665937889600503,8.73941796061224e-06,0.005666205055748427,1.2309280180627599e-05,0.005666475775899374,9.754208293761134e-06
0.0,0.005664851694218335,1.389392345012554e-07,0.005664900718153508,1.991987631742667e-06,0.005664965437351835,4.137143099828902e-06,0.005665066510390467,3.3087583930860803e-06,0.005665178497609143,6.441882363347581e-06,0.005665341904387186,5.677825491256373e-06,0.005665518595491597,9.221197935308847e-06,0.005665724430134965,6.857813503923692e-06,0.005665952436389713,1.1152190877067359e-05,0.00566618214394724,7.8859935255811e-06,0.00566643606154096,1.1608484154533674e-05
0.0,0.005664838195123416,2.1346593499447898e-07,0.00566490269093038,1.645018095135581e-06,0.0056649612582579225,5.502021263045826e-06,0.00566507504537392,1.5512639128864723e-06,0.005665171154274318,7.823225708030368e-06,0.005665338673920902,4.74351106417067e-06,0.005665540220498049,1.1279907195261483e-05,0.005665749060298555,5.868481008488389e-06,0.005665967104708843,1.041566336152712e-05,0.0056661579472838085,6.3724379935622234e-06,0.00566637884146612,1.0278025810064578e-05
0.0,0.00566486356255889,6.277890461040765e-08,0.005664893194942084,1.7760651863321792e-06,0.005664952376518214,3.5597075616093045e-06,0.005665063597017815,4.360978981748081e-06,0.005665182897605377,6.353702046578681e-06,0.005665350016740725,5.994249583450477e-06,0.005665547027296492,1.0427377932377622e-05,0.0056657752931821995,7.223680244660121e-06,0.005665975305834826,8.369409591581952e-06,0.00566613616429906,5.614689547286361e-06,0.005666321299359528,8.459942097851138e-06
0.0,0.005664886034241542,-2.849796672000611e-08,0.005664887770917093,1.232245338186092e-06,0.005664947428565607,2.5826564623165185e-06,0.005665039528741614,5.937234991431464e-06,0.005665197802464048,5.395682567907715e-06,0.005665368361024523,9.212790863007044e-06,0.005665573780561245,6.462495289348316e-06,0.005665776177829183,9.829540815179503e-06,0.005665969364782536,5.730396143073977e-06,0.005666135389636964,6.668993901723954e-06,0.005666234995498041,2.4456122032093707e-06
0.0,0.0056648951436578604,-1.0441457332048203e-07,0.005664883111583314,1.7487170884142286e-06,0.005664949692205028,1.2265263034886366e-06,0.0056650229434541555,7.066231431644278e-06,0.005665203763860877,5.323494543543233e-06,0.005665395433701839,1.0828296220203511e-05,0.005665593950348468,4.78085407059157e-06,0.00566578772226548,1.0163288702345153e-05,0.005665952447604335,3.981939063097921e-06,0.005666110364187984,7.328165548318907e-06,0.005666219706271273,2.6275635408865046e-06
0.0,0.005664888139636286,-6.350863193751076e-08,0.005664883696906397,1.3836482590915226e-06,0.005664940018375211,2.1061871360778277e-06,0.005665039137281163,6.496958337974413e-06,0.005665206146391019,6.4027659756898286e-06,0.005665405841789752,9.639659766316384e-06,0.005665621935641941,7.011261210388871e-06,0.0056657954753435115,6.949333955516901e-06,0.005665929204263341,4.4455133625739224e-06,0.005666082300554745,7.128202743279688e-06,0.005666228224947744,5.019700527545012e-06
0.0,0.0056648543061322615,1.099656164776133e-07,0.005664890789707247,1.201330490922784e-06,0.0056649378597891,4.277051251787497e-06,0.005665059257691494,4.010003336248952e-06,0.005665215178017589,9.368715763802743e-06,0.005665426017359953,6.8141836149109644e-06,0.005665626046862644,8.777367931654749e-06,0.00566578566832365,4.541685413272593e-06,0.005665927334482833,6.364706939260468e-06,0.0056660579815993066,5.039652307050612e-06,0.005666228705986827,7.832760352034563e-06
