0.0,2.4922949592853477e-05,-0.00018877843776220053,6.945090564254098e-07,-0.0019465819750067255,-2.1583616183158425e-05,0.00022305757060307459,5.650938836954391e-06,0.002835557017978356,5.213515540891326e-05,-0.0028638169063868184,-3.407747029236273e-05,0.0004870052468396544,-2.6148720630718843e-05,-0.0007210465184626011,-3.801520978247145e-06,1.0560299431904241e-05,-1.695571013759721e-05,0.00036403828612599666,-2.0498708373882138e-05,0.0018740319705214982,9.311121855489377e-06,-0.0003482098128664866
0.0,3.178090847967041e-05,-0.0006460085359829145,2.0613314788741093e-06,-0.002233712656625532,-3.75175570714164e-05,0.00034160595918329115,2.92937731906758e-05,0.003942490917561833,3.450910853090561e-05,-0.003126584113335551,-2.6749446629936645e-05,-0.001572196515047953,-2.491772122609649e-05,0.00048588582274431807,-2.6578577226731665e-05,0.0002099956184150308,-2.4374293025233236e-05,-0.0018792490135362402,-6.228813806338981e-08,0.002100684766600284,6.314412311652357e-05,0.00343391081024814
0.0,5.0104443694775805e-05,-0.002697123006685444,-1.90957658879216e-06,-0.0016160704752872135,-4.8401887074475974e-05,0.0007923060847249743,4.853212364774943e-05,0.0018289411007579215,2.035829290849375e-05,-0.001149431806657089,-1.6140294919397193e-05,-0.0019772735699854307,-3.446171462695812e-05,0.000903298760253561,-2.3478010406129793e-05,-0.0003355829369913165,-3.486749937549475e-05,0.0027477494530689893,1.1346398017311397e-05,0.0025241066394131656,0.00010806624483570491,0.003963012374983041
0.0,5.3621744339412115e-05,-0.0011583959360710687,-1.7728859568960084e-05,-0.004654799695903198,-2.8007301455884972e-05,0.0035819790416154866,3.615629983235359e-05,0.0010538638867390536,2.055155271449737e-05,-0.0019847012440904342,-9.24806100894666e-06,-0.000780889094148262,-4.2542105906165016e-05,-0.0006184682037857493,-2.0521006580808058e-05,8.137023330728193e-05,-4.18180716269033e-05,0.0003319587873045173,3.464263353556855e-05,0.0035105398317129203,0.00014708564821028458,0.0055817019763561215
0.0,9.378721256408946e-05,-0.0066502391246431565,-3.553584274559206e-05,-0.002231361828986494,-1.0667114435962427e-05,0.003044861593588112,2.5448893502518505e-05,7.257757715916968e-05,2.2207960146694806e-05,-0.0009039165913776132,-8.981701056324779e-06,-0.001212455078185905,-3.8115366085178214e-05,-0.0006405800997704957,-2.3094824088700352e-05,0.0001699126470541899,-3.3222386101975486e-05,-0.0008718045195091693,4.8996978409612616e-05,0.007064505095577324,0.00016835415958982015,0.0029382569982360153
0.0,0.0001132571284848915,-0.009615449480845577,-4.514716787663042e-05,1.2629512885347406e-05,1.78836783291924e-06,0.0006458113785409517,1.965583719116296e-05,0.00030694391942992554,1.893202529092145e-05,0.0006933922667033373,-8.172373994343647e-06,-0.0025662658463704562,-2.8786239665412714e-05,0.0007145076764072228,-1.6953766123144083e-05,-0.0001907049257093346,-2.714101092007858e-05,0.002080894136711248,5.776577178248449e-05,0.005358713057930063,0.0002282787733150166,0.007172509807787922
0.0,7.449863256586573e-05,-0.005121477832952866,-3.1608784086377504e-05,-0.0019064482764715857,7.626465337215208e-06,0.002522005077976737,5.38953013123963e-06,-8.789121352162078e-05,2.098136207683071e-05,-0.0007815575030623843,-5.738677387229479e-06,-0.0013505571251603745,-2.064925355033767e-05,0.0010949367701830657,-1.146140048961926e-05,-0.00010426538073495026,-1.6151928814851577e-05,0.0015082315338736272,7.323844250207016e-05,0.003912257851722138,0.00028136460142757765,0.011659063907147804
0.0,2.719252227854573e-05,-0.0007383962635772678,-4.601324812761318e-06,-0.0017267186246040145,-7.156587945751784e-06,0.0015026894970211835,1.1488445928924773e-05,-0.0007717125975022782,1.5172323329309925e-05,0.0007328961397430821,-8.17032437454643e-06,-0.00029427272204981164,-9.684972228946178e-06,-0.0012617319710104,-6.075837566599991e-06,0.00014015639332779747,8.092743418460746e-06,0.0007485547515299689,8.760090693084965e-05,0.00858907538858528,0.000277492549039679,0.005488854750700646
0.0,-9.334209799762269e-06,0.0015036142350656311,2.0759553563112923e-05,-9.072475483327738e-05,-1.830944677463029e-05,-0.0007715572956694136,1.6918727087880348e-05,0.0017023477117690093,-3.223754022721012e-06,-0.001224369750275056,6.278467371247721e-06,-0.0005096295863271763,-9.173183415825629e-07,0.0008395057293165193,6.925669834079716e-07,0.0001415165995434135,1.7646013818885977e-05,-7.165916961138279e-05,0.00011422818758589139,0.006351055968500068,0.00031482859963522896,0.009455403610668768
0.0,-4.222673258213799e-05,0.004440919735008035,3.5506722771853356e-05,0.00030289246511445577,-1.5208415418261304e-05,-0.0019926075025752605,6.348119925768725e-06,0.001729022553382494,-1.5325573983804425e-06,-0.0015277467878517593,5.979589387433886e-06,0.0018162583355285547,7.196384121808762e-06,-0.0002823032629380654,1.6840396777425692e-05,-0.0002397841842263527,2.704293749812193e-05,0.004762171078104079,0.00013538598502818008,0.004791566539759246,0.00033467762504129267,0.009390057268551893
0.0,-5.657117871882169e-05,0.005581193375658488,3.705664084516529e-05,0.0002998081404507036,2.3598609973150746e-06,-0.0016799516245795281,-1.3918597738369846e-05,0.0006406987699544696,4.841043691029805e-06,0.00015215690439246806,-3.1080845524058912e-06,0.0006670348725700567,3.080669653379636e-05,-0.0004973623156270667,2.852350695144839e-06,0.00016916060589030623,4.9503746192434296e-05,0.0016612217579778205,0.0001677394616838794,0.006899519852494867,0.00032392874907325163,0.005924950674297134
0.0,-4.0047789085998736e-05,0.0025118889558352875,2.8281607610777016e-05,0.0021991902036431923,2.273912058666709e-05,-0.0018215386868615103,-3.094478388175661e-05,-0.0006995687837259805,2.8156231049132393e-06,0.0010087988281435698,3.813939449207171e-06,0.00023286102362102376,3.757884547738695e-05,0.000885717323018845,2.1518155357639636e-06,-9.760038286690825e-05,6.670285319596604e-05,0.0036263243175054805,0.00019422530336339174,0.0069322166512339875,0.00032451488654211416,0.003803288086363998
0.0,-2.89299499039604e-05,0.0016029954780820686,1.467485597314771e-05,0.0026634051264424596,4.066729439133193e-05,-0.003262381659558674,-3.3882063384763846e-05,-0.0008848196836123478,-1.2235595936275496e-05,0.002340390860660214,2.0971189535219733e-05,0.000918917684777163,2.519745010396358e-05,-0.0009119573155159284,2.083645684808557e-05,-9.764008878438247e-05,7.295986435819329e-05,0.007245055990494156,0.00022085299896264587,0.003059551661732909,0.0003534388232551075,0.007051494587681205
0.0,-2.4731333647663562e-05,0.0003381384374259982,1.5579974015085754e-05,0.0027975450648852745,4.3065243505991306e-05,-0.0006304152082395955,-3.154788557598435e-05,-0.002747803229009203,-3.0403683263003898e-05,0.0016792791586602704,4.2574833342757325e-05,0.0009730566074890814,1.7820575771042333e-05,3.144300582090283e-05,1.0863755887165754e-05,0.0002049861100948921,0.00010021991801307259,0.00430156969660101,0.0002462578407592463,0.005746341143402391,0.0003429338415936563,0.003154361104947952
0.0,-4.194024837573367e-05,0.0036997925831900283,1.6879986842822658e-05,0.0008601226594630422,3.764234412983671e-05,-0.00048362002547191536,-1.6102412165327204e-05,-0.004151507617160325,-4.16800691940949e-05,0.00465658145628442,4.115577676862597e-05,0.0011173557356740232,1.8728227266757314e-05,-0.003455116150580256,7.26235888706624e-06,0.000553599562104165,0.00012396848374552355,0.005274878620200621,0.0002617555141298642,0.006956621555326174,0.00034848979837817255,0.0006394708841949297
0.0,-3.726030356668455e-05,0.0024506664313937716,2.1045323992251575e-05,0.001218389877721642,3.180112191193684e-05,0.0009590345218122933,-1.4039862664911021e-05,-0.0034285153519132174,-4.369867202189083e-05,0.000758706644057267,4.485792562992401e-05,0.002534869551596146,2.142647278429865e-05,-0.0006734368988321895,5.0125440528561165e-06,9.753447958696703e-05,0.00013134181630002054,0.008343184623275095,0.000277658224879883,0.0021572893002019806,0.00040459412837627525,0.007734675426515574
0.0,-2.830120176768165e-05,0.0021309672922952966,1.5421444070675692e-05,0.0017231637952052012,2.7150967271164965e-05,-0.0022973151171268055,-4.626363647748685e-06,-0.0008515753533632339,-3.525809409523068e-05,0.001291584619473352,2.0342515403889556e-05,0.0020921352165419733,3.765460528098454e-05,-0.0019993169389959865,3.27956577809337e-06,0.00021420888712203143,0.000141405294563792,0.008674218311062578,0.00029421323781242664,0.004092079241254235,0.0004099317639263623,0.004949927195823546
0.0,-1.7045289617082653e-05,0.00023035515455532087,1.817666497244644e-05,0.002171708846331701,1.9982522504588695e-05,-0.0006851437919150671,-1.0719700474509416e-05,-0.0009209473354835433,-1.1850443931457636e-05,-0.0010692365432404829,-1.924559825612231e-06,0.003033217360170433,4.581715272646792e-05,-0.000771326721752735,7.544937611617733e-06,0.0002851466253413204,0.00014394247200298326,0.0061007908327310595,0.0003157728094708637,0.007784939525751075,0.00040481210366540043,0.0007209240489686979
0.0,-2.7519490142589715e-05,0.0035795390084569804,1.502111445098029e-05,-0.0005654873085344898,1.622301788093979e-05,-0.0008144856462601124,-5.84631042544846e-06,0.0007690635527314366,-2.7124123106541754e-06,-0.0011786123178839617,-1.3120352613946674e-05,0.001377195898843301,3.966548105754957e-05,0.0010456994253377212,3.276118948151851e-05,7.92355654235427e-05,0.00012751568281258482,0.00760678004151248,0.0003324161943752017,0.005224952136610822,0.0004532949858686483,0.005591464853624594
0.0,-3.5529613741398705e-06,4.948659841396019e-05,1.644910362080608e-05,0.0011827068830913305,-3.0151137867581216e-06,-0.000755543747848096,9.812886502342583e-06,-0.0003729531082723524,4.423204723654538e-07,0.00010580934168880101,-1.5568752729426418e-05,-0.0004721676931068559,2.532866739604756e-05,0.0032288861535330307,4.3326497726909124e-05,-0.0002549632106938737,0.00012800832865101337,0.00915378081247866,0.000333618562371686,0.006988688375499121,0.0004848875447392112,0.005143636988791644
0.0,2.6647694049786117e-06,0.0008476112118077176,9.165344776759393e-06,-0.0008221182372748125,-4.233988376737768e-06,0.0003536171186157308,1.355555889549602e-05,0.0008038843060279217,3.591094838678672e-06,-0.0008369041185279577,-1.4813284260047638e-05,-0.001098882333732047,8.046906553444987e-06,0.0018649922401266323,2.7852746081228316e-05,0.0005683863850518513,0.00013926710156351492,0.0037057217817232195,0.0003358504485641524,0.009478812696243564,0.0005254206433230204,0.007066825676537437
0.0,2.0982646714398373e-05,-0.00013479247535194488,-1.7428685304686822e-06,-0.0016473628124862342,-3.5321358801735238e-06,0.00106492669331339,1.3086827811060358e-05,0.0005357450829772503,1.3037892375869797e-05,-0.0018523319708764403,-1.2686663038710467e-05,0.0014561964684665835,-1.7848321123313673e-05,-0.0008740103794870142,1.9940981280487766e-05,0.0004260188373239156,0.00014414919106548593,0.007845544126448754,0.0003219531795602631,0.009584873949044352,0.0005834933167617864,0.009760831402979108
0.0,5.4786110328939215e-05,-0.004233529307084146,-1.2144620572247225e-05,-0.00014190891879849594,-7.494860709077363e-06,0.00030477785888237234,2.258573723875273e-05,0.001000569030618165,8.50923846152258e-06,-0.0007958101300820702,-8.082353691829281e-06,-0.0017932076429155168,-2.5558945225988302e-05,0.0010029165951989333,-7.571915129483981e-06,0.00042899037840115776,0.00013517669074827846,0.007715057459615356,0.0003255096065411502,0.007122381657398146,0.0006521808445244227,0.017391330662355
0.0,6.075344994364548e-05,-0.003973659158633794,-1.7424770052395965e-05,-0.0013417220945162556,-7.43283518471032e-06,0.0015150190078435653,2.1468819166141774e-05,4.088351014407691e-06,1.641447399964487e-05,0.00030463723315912603,-1.1408265312286124e-05,-0.0024768390810823125,-3.4080399417602575e-05,0.000606321190315113,-2.119389601852226e-05,0.0002595424138379662,0.00011962509420054439,0.008510257902673523,0.0003361535333836498,0.011744071600424035,0.0006467437201192678,0.011739176571956571
0.0,5.356889594863333e-05,-0.0022129125126853152,-1.777368007822685e-05,-0.003084968009022644,-5.714987750358261e-06,0.0029924007715029797,1.395656273034172e-05,-0.0002500819418246783,2.804044444455805e-05,-0.000701157068433531,-1.417774739742043e-05,-0.0007565348834457776,-4.706678280073859e-05,-0.0014732916434604811,-1.3614758947657142e-05,0.0005055098743794443,8.173575793754401e-05,0.007178853853204912,0.0003633169539243179,0.012761533199477152,0.0006552013722329004,0.011236082862524482
0.0,6.392726683124284e-05,-0.004301200912204872,-1.5302085716052688e-05,-0.0010206756632939093,-1.3852588093977347e-05,0.0005134109043012814,2.255565504106162e-05,0.0018076863920447443,2.1121705092598203e-05,-0.001199034214037662,-8.828552053358802e-06,-0.002700479036120587,-4.7040834511408825e-05,0.0017943388170029997,-1.3505984733641184e-05,-2.9517101096578468e-05,5.382221441226469e-05,0.008525023667321132,0.0003778910063513493,0.013382184410301009,0.000673630998721982,0.011352376408678772
0.0,5.5073280337951596e-05,-0.0038579604268224226,-6.18291687880456e-06,-0.0002595984234080949,-2.2964079468182593e-05,-0.00046675683586105835,2.5838958234153754e-05,0.001645894348298553,2.632599625975793e-05,2.0482015014749363e-05,-2.0212887543688513e-05,-0.0029504853515161574,-3.6310739275966456e-05,0.0009802444045158782,-1.991428634729942e-05,-0.00013188734467844282,4.899978953266992e-05,0.00944290237374855,0.0003749392399201349,0.01501832292278962,0.0007005289757478826,0.011302025728319854
0.0,1.787738498353525e-05,0.001268182346558607,4.2793427646799146e-06,-0.0033594022075065485,-1.7554310174246603e-05,0.002264647575626174,9.702574544619567e-06,0.0016013631490313016,3.7706649239411724e-05,-0.002502341301702188,-2.6774272845159323e-05,-0.0005438025892474294,-2.8059606173098628e-05,-0.0005018727847912007,-2.950704893728851e-05,0.000294715135875378,5.8989012928862815e-05,0.006569075579021889,0.0003657152399559497,0.014699313683348937,0.0007557759032122065,0.01673293460519286
0.0,1.966462060108031e-05,0.00018776907116279903,7.099007945306017e-06,-0.0013019940577221906,-2.0472467991808392e-05,-0.0005602275870687193,1.6610063635318252e-05,0.0021751064614527436,2.742764074274148e-05,-0.0014089338482105695,-2.186052375368664e-05,-0.0006577349320296634,-2.4405729514882474e-05,-0.00032179166369511935,-2.3434621253085938e-05,2.334630477961559e-05,7.740982571352745e-05,0.00871947026152943,0.00034346064100962,0.015681734672881538,0.0007976518090619965,0.01819492859577695
0.0,3.152640302287191e-05,-0.0028801418457888002,8.345550457160854e-06,0.0012919071249758009,-1.868522047176223e-05,-0.0016962299425737869,1.961791881671102e-05,0.0022064600525414386,1.0866833955434095e-05,-0.0008245684071956236,-7.791101806879676e-06,-0.0020551662155728324,-2.3711723685534374e-05,0.0010611031662140498,-8.493533914876422e-06,0.0002863463932782509,8.364735685670973e-05,0.005881541430472482,0.00034204384264441794,0.014152517995231461,0.0008405284906312929,0.02365626658987816
0.0,4.24086706183843e-06,0.0016574560008625222,6.583139267016715e-06,-0.0020250261027141025,8.937786784363691e-07,0.0012297442978074146,1.3176613003829503e-06,0.00023279562299348763,1.1453951452591156e-05,-0.0008701653576655971,-1.2848221279570975e-06,-0.00010176878529730846,-2.512502583887186e-05,0.00020390757951085323,1.6824603454958136e-05,0.00024383151716781388,8.836247560579317e-05,0.005961858668235121,0.0003460656645149367,0.016762372229726194,0.0008253800105913386,0.019322747790052837
0.0,8.921655128409016e-06,0.0005341779730906513,2.8741514607811436e-06,-0.0009733717604963407,1.083941431420137e-05,0.0009467558016460521,-2.6439450952121716e-06,-0.0018247335389006266,5.0342729612092644e-06,0.002011890482974698,-3.1909053926204816e-06,-0.0013199358661474601,-7.001219172066566e-06,0.00035326777064286196,2.2001453650510466e-05,0.00038325566081347646,8.795745905726463e-05,0.004535334897945791,0.0003643340984401007,0.016490107090295265,0.0008125244827248467,0.01849883477786405
0.0,2.8440167457756468e-05,-0.0036237795078939965,-1.3112870802149638e-07,0.002209325995377404,1.8706412196791128e-05,-0.0006739024429463338,-4.645045960622268e-06,-0.0010515367015102306,-9.422909069699918e-06,0.000998284009296531,5.330912501357056e-06,-0.0016690191789228747,1.317496946468627e-05,0.003240805232443591,1.3113993057784973e-05,-0.0002442968863501506,9.116762402746665e-05,0.007631595329094462,0.00037916997774869657,0.01480415286292828,0.000797598885055943,0.01762486555728691
0.0,2.5677530837276754e-06,0.0003690247782141147,1.0554166382894935e-06,0.0004177251370655393,2.9375352411632292e-05,-0.0012350682965804613,-1.0822279984713486e-05,-0.0001956120973542608,-1.2199670898787893e-05,7.624720978404322e-05,7.47631905447488e-07,0.0023003294954039516,2.6728603154332535e-05,-0.0020890699539363616,6.3621179329151385e-06,5.795707539130587e-05,9.819007625360088e-05,0.009506019760433566,0.00039663146029747515,0.013493677091375042,0.0007707784872592746,0.015535412930281812
0.0,-1.565330871728822e-05,0.0009494574719491856,1.788587291702269e-05,0.0009432510223253871,2.0938867690923406e-05,0.0007702285094861671,-9.587475925789558e-06,-0.0017309075960185456,-2.19998668816015e-05,-0.001639446863092189,9.177332130005599e-06,0.004118397094167196,3.839417494138726e-05,-0.0019129049662049674,-1.6238655790250407e-05,0.0002127614471410134,0.00011736412849248137,0.007713976750200995,0.0004147475974030894,0.01409685441180593,0.0007312429249849632,0.012042028260802896
0.0,-3.860921592077568e-05,0.004068643973891116,2.5555219386575186e-05,0.0006851463616203916,1.2460962728581193e-05,-0.001977422785683988,9.527403004160004e-06,-0.001005679557592926,-4.508972540857401e-05,0.0016472798596039143,1.9226944694798613e-05,0.0016220423475510387,4.105718558380777e-05,-0.0016749247850717105,-1.2668830779071911e-05,-4.620148127853998e-05,0.00013024808539520292,0.011397628843576096,0.0004226872145102202,0.012215993772561037,0.0007096395672333736,0.010526102681829417
0.0,-4.074165311712031e-05,0.002905144954678349,3.348933635903481e-05,0.0013266735300542154,1.40334574999663e-05,0.0006021563962658872,-3.530068878302237e-06,-0.0026079827496192096,-4.104312585655976e-05,-0.00018813205856941837,3.004611364943924e-05,0.0031464789575788832,2.7129652879088554e-05,-0.001016224329803912,5.856662897650076e-06,3.0480270131456686e-05,0.00013905904604136462,0.011346556526399135,0.0004341066620307391,0.009195689071690738,0.0007018318015890908,0.012485680077583015
0.0,-4.371274917699113e-05,0.004865696968004664,2.143530033637578e-05,-1.665155806755621e-05,3.2401568733575856e-05,-0.0011827716157534385,-1.8299681203699757e-05,-0.0013477941869023764,-2.9529800199451898e-05,0.0013802294887898512,2.201165334647957e-05,0.0019971316244580496,2.3703911564998134e-05,-0.002097339660318004,1.579728201864896e-05,0.000521742044411564,0.00016429524261039118,0.008462152733365128,0.0004367959304222366,0.012166949240471412,0.0006585878969557275,0.006725864289466853
0.0,-6.600427523147934e-06,-0.0013928334450487,1.5782788698964234e-05,0.0036967960527500765,3.542264679295683e-05,-0.002008086467142716,-3.0205118730652717e-05,-0.00224974049598254,-1.336503079980221e-05,0.002118545266392055,1.4106281721973175e-05,0.00026765921973134223,2.277320998911316e-05,0.0008153021353513928,2.3308237111400438e-05,0.0003000353754058382,0.0001842023523509235,0.009058737165140177,0.00043000564002181404,0.011093972737689063,0.0006552418973045929,0.00732629882822597
0.0,-1.405291757138359e-05,0.0007767864167227203,1.2480544252642581e-05,0.0019044412455003965,3.979125358954065e-05,-0.002145453814548384,-3.6173778538844606e-05,-0.0007003505535439581,-3.514870786520156e-06,0.0020142201514252714,6.703959282879235e-06,-0.0011903954916774766,1.8830347357923716e-05,0.001686281763724358,3.487436107123002e-05,0.0002775897947914329,0.0001900715975403997,0.010659624087365125,0.0004239935158571738,0.006086948311487694,0.0006834596053815329,0.013989672052277823
0.0,-2.6321105874524345e-05,0.0026568819230378556,2.200426982662012e-05,0.0007419039554403047,2.3431851505416558e-05,-0.0010202984013300395,-2.7717320034463634e-05,-0.0012235903059178348,3.237213542299349e-06,0.0014190985032307684,4.590296744246022e-07,-2.3837400921352143e-05,1.2333894474238176e-05,0.0008839641631532009,3.222784842773623e-05,0.00035448834623988656,0.00020499392856251707,0.00997353603807595,0.0004167283336561431,0.009887811402699724,0.0006435006374806658,0.0075037299287799815
0.0,-2.6113418660873773e-05,0.0025643669696342073,3.090669385229768e-05,0.0009317904619871646,-9.695526013102202e-07,-0.0013923695904298657,-3.7518744198665597e-06,-1.9020440071980068e-05,-5.573287646498156e-06,0.00036480555905187185,1.1416536844843245e-06,-8.167884343922513e-05,7.140177120092927e-06,0.00018276702466389692,2.29545886758383e-05,0.0008720967656301431,0.00019931624407189697,0.006133220705225441,0.0004236760727237363,0.009762726070214412,0.0006295769479954133,0.008053084646527991
0.0,-2.4169463166140917e-05,0.0036694374991285694,2.8812377283647525e-05,-0.0005624428316292962,-1.2297784412745014e-05,-0.0013907082542318019,1.2071552101947586e-05,0.0017860017469202283,-1.1108169889284147e-05,-0.0017003438194186577,4.089238897645823e-06,0.001112695403739069,-1.9883324741509145e-06,0.0005707779047021289,2.6523203308057462e-05,9.824373667171851e-05,0.0001786092428951861,0.01257042657534599,0.00041702551801618617,0.00771003603072864,0.000627174545749073,0.008281325440735182
0.0,2.745558970219328e-06,0.0010583583121592604,1.8784082203094665e-05,-0.0007820400039630564,-1.5713254352196986e-05,0.00036747344413946067,1.5871401344829445e-05,0.0004920673385405851,-1.0433791659480644e-06,-0.0012311628134457383,-1.1497463570034034e-05,0.0005633216010327335,7.099356986769454e-06,1.0876352251128516e-06,4.443544008931349e-06,0.00038965090985636995,0.00015985484023014852,0.00987153241549326,0.00042105979908632326,0.007684827065899805,0.0006176496614597824,0.009077400690543429
0.0,3.6783982530371506e-05,-0.0013314021724563179,-3.8636164282502834e-06,-0.0015867744413670258,-4.425537713018502e-06,0.001018369608968839,1.1609062366364204e-05,6.889275368615307e-05,1.0007379979460934e-05,-0.0007511971522056999,-2.2700698857938543e-05,1.6794769971111245e-05,1.0876088793271442e-05,0.00032669368039827583,-1.33189894468097e-05,0.0002401015010906013,0.00014821462527126416,0.009178366027108179,0.00041130104360220484,0.011946976263574176,0.0005853913784485236,0.003410606523433335
0.0,7.740741875556267e-05,-0.005437097369332744,-2.4534729142484877e-05,-0.0010172419141010365,5.01901312152602e-06,0.000999544250618707,9.931449751728365e-06,0.0005949382478061077,1.1754597018158128e-05,-0.0014021371982095216,-1.765552849231633e-05,0.00024157407504911424,-5.953802905636654e-06,0.00010645642631921884,-1.229866295078382e-06,7.65431973361239e-05,0.00011853711041789372,0.010930202218251897,0.0003967867822592311,0.008883805043866034,0.0006184581739536356,0.009310552170161138
0.0,9.703256417807678e-05,-0.007677416726385627,-3.0206884161908745e-05,-0.0005638315804555278,6.493808404130351e-07,0.0014689783369359044,1.7977183142144344e-05,0.00017843264318821616,4.9235099760951745e-06,-0.0008380360534740137,-6.904192875544486e-06,-0.001160007230378799,-2.210882036647493e-05,0.0010373915599701427,2.1504384474662887e-06,0.00017072362822514848,0.00010422488734486306,0.0088620169572018,0.0003743389284963587,0.009566305565337234,0.0006380232778985672,0.01189741546624689
0.0,7.396443696082675e-05,-0.003768752613039045,-2.277524670950233e-05,-0.0028869315117223287,-9.235869958940924e-06,0.0025990539913763834,2.53611368480667e-05,-0.0010694544385647085,4.430949186424598e-06,0.0008426354457915923,-5.535555895683446e-06,-0.0017867045833474496,-3.096774240746689e-05,0.00032991690490157487,-3.047135074218504e-06,0.00036022161653484524,0.00010634076561419502,0.006191739528786111,0.0003408182320261245,0.014675349533843194,0.0006321723599390737,0.008427679513178151
0.0,5.5491741140839165e-05,-0.0021565873567864877,-8.83391399720933e-06,-0.0032240566533192775,-1.9092488657975198e-05,0.003424428116145015,2.3350733287062698e-05,-0.0007036660834114437,9.907356063929679e-06,-0.0006409536160636015,-5.643912077957864e-06,-0.0008893167472129,-3.637927308791697e-05,-0.000271797336827017,-7.529528329028776e-07,0.0005490835558371129,8.931433105295501e-05,0.005041668803722487,0.0003137403664641098,0.010910784953198556,0.0006886422886479719,0.01813434234900203
0.0,4.9970782409835784e-05,-0.0022769494149199815,-2.3087076858795533e-06,-0.0014652900896977652,-2.326014932239847e-05,-0.0002739216177110569,2.2705186321330215e-05,0.0024651958389175672,1.302213338617718e-05,-0.0016003015086883394,-1.0019019950294063e-05,-0.0012228178344664197,-2.9429598434206163e-05,0.0010398911147376148,-2.7953241234433698e-06,-8.673189716951047e-05,7.730644217311707e-05,0.008285218090814363,0.0002825549557963662,0.01165893009583679,0.0006956140832861941,0.018143337109122255
0.0,4.063107744229492e-05,-0.002359520581063303,7.082402276283512e-06,-0.0001060800141636409,-2.3806293435375596e-05,-0.001357358031605269,1.0445543549125359e-05,0.002724203610780964,2.8942979466935745e-05,-0.0014638780786314681,-2.6739085146744716e-05,-0.001231526011133465,-1.2233154181117302e-05,0.00027317874141835575,-1.4317320159334515e-05,0.0003762774678973967,5.932211466649539e-05,0.0029575843510571205,0.00027779370373582523,0.013806732667761173,0.0006716325812386333,0.016911241263406006
0.0,1.0384543936703778e-05,0.0015083293640300712,1.5135350177030656e-05,-0.0019487403704024488,-1.5419429758504993e-05,9.417100260333849e-05,-7.762128197879978e-06,0.002003451455917952,3.966878086238952e-05,-0.002047967274023964,-2.8751963010176254e-05,-3.185656177241108e-05,-9.411512306435928e-06,0.0006337377102232592,-3.6443026437599033e-06,-7.784602074567865e-05,3.216583752599238e-05,0.004912158948246494,0.0002713642848954025,0.014477030465366653,0.0006383433794059598,0.013937546435083098
0.0,5.7508359070522365e-06,0.0014630495431687796,1.739260456757325e-05,-0.0008841003266374128,-1.3800487415121681e-05,-0.0016335414835473713,-2.336078369528132e-06,0.0021130436831157283,2.2410801463297727e-05,0.00042579968229061824,-1.587638698990675e-05,-0.002651769068575116,-8.629743690793814e-06,0.0018626750002448096,3.223700201359004e-06,-0.00030769074225840557,7.815446243517006e-06,0.006009212462215185,0.00026820239231363133,0.012018678508016916,0.0006221988832042921,0.01561378600862326
0.0,1.7287597128957282e-05,-0.0017295061040301877,1.9793208666121178e-05,0.0014427803631647997,-1.2060427629626186e-05,-0.000938045233199922,-2.8034534150891642e-06,1.5465525064507486e-05,7.77511403277737e-06,0.0006018138571322036,3.2204791460896613e-06,-0.0017738988959087392,-1.34157203051201e-05,0.0016303917791570615,-7.4971194955536934e-06,-0.00015122034311546885,1.1478125241492367e-05,0.0038075522576960508,0.00025797284469753477,0.013622254622562375,0.0005790952464478925,0.012310524203332385
0.0,-6.9854545429036875e-06,0.003495408132825694,9.786357871005774e-06,-0.002193744374750004,1.0466690665773589e-05,-0.000512303779694091,-1.1693660129594272e-05,0.0002667740777313137,-2.6227658023223917e-06,0.0006632752973825712,1.4177601866332887e-05,0.0009901445616334497,-1.8306579333689905e-05,-0.0032066196112940423,-1.5340754719847008e-05,0.00028404198026210506,2.648216110202212e-05,0.004015108190121785,0.00023762762568660753,0.01323576860325291,0.0005515121038402464,0.011246667564806368
0.0,2.0425371481732733e-05,-0.002320937994021444,9.29284984188372e-06,0.0012532404294847096,1.3107434315545449e-05,0.0007417175946774045,-1.3146252092545405e-05,-0.002033130208287153,-1.5169626838962897e-05,0.00046550820024148437,2.6922575266879465e-05,0.001067905184484491,-1.1341536653040371e-05,-0.0017371221261941053,-2.9729616019962945e-05,0.00012024344009403,4.1625624940658286e-05,0.005069353456312076,0.00021854977679083715,0.008724681828563364,0.0005507854707215864,0.016308895493341857
0.0,1.646868943854346e-05,-0.0009314225125781559,1.453391381683119e-06,0.0009641738750363309,2.168653001041079e-05,-0.0017864946920975644,-5.97544584793094e-06,-0.0014220877830241757,-2.8942581333204836e-05,0.003480635342902282,2.548213840675397e-05,-0.0010942538558510113,3.951904645174307e-06,-0.0014733348955983736,-2.9431194548179314e-05,-2.6349134306737055e-05,5.58339977616828e-05,0.006436024337317928,0.00020525203202888907,0.008370384192898669,0.0005005437777117824,0.013007159313543412
0.0,2.865838101505768e-06,7.788701123323608e-05,8.20750834356924e-06,6.512222077608966e-05,2.7450562637579054e-05,0.0015239668026378775,-2.214594552024876e-05,-0.0029858116815305157,-1.829475143094962e-05,0.0004166171317899373,2.182060137643907e-05,0.002391624698603295,7.415360972550976e-06,-0.0016776311410446009,-7.362313009961355e-06,0.00019275557352874296,5.5551909800859125e-05,0.003522178757468021,0.00021201909013477264,0.008427488729605536,0.00042887345271788745,0.008803893747858131
